"h" "inf" "sup" "maxpost" "period"
"410" 0.09 0 468.15 214.84 1
"411" 0.1 0 479.64 215.61 1
"412" 0.11 0 483.25 216.38 1
"413" 0.12 0 455.81 217.15 1
"414" 0.13 0 469.71 217.92 1
"415" 0.14 0 472.26 218.69 1
"416" 0.15 0 478.24 219.46 1
"417" 0.16 0 472.22 220.23 1
"418" 0.17 0 473.48 221.01 1
"419" 0.18 0 471.68 221.79 1
"420" 0.19 0 479.57 222.56 1
"421" 0.2 0 468.3 223.34 1
"422" 0.21 0 505.87 224.12 1
"423" 0.22 0 484.45 224.9 1
"424" 0.23 1.63 466.29 225.68 1
"425" 0.24 0 494.91 226.46 1
"426" 0.25 0 475.8 227.24 1
"427" 0.26 0.23 475.5 228.03 1
"428" 0.27 6.14 476.43 228.81 1
"429" 0.28 14.75 486.04 229.6 1
"430" 0.29 14.13 481.94 230.39 1
"431" 0.3 10.01 485.93 231.17 1
"432" 0.31 20.03 494.02 231.96 1
"433" 0.32 12.67 492.08 232.75 1
"434" 0.33 15.02 492.7 233.54 1
"435" 0.34 21.69 494.59 234.34 1
"436" 0.35 19.49 484.88 235.13 1
"437" 0.36 25.04 490.77 235.92 1
"438" 0.37 21.47 491.49 236.72 1
"439" 0.38 32.76 499.96 237.52 1
"440" 0.39 36.99 509.83 238.31 1
"441" 0.4 32.56 500.67 239.11 1
"442" 0.41 44.1 511.14 239.91 1
"443" 0.42 36.13 511.43 240.71 1
"444" 0.43 36.86 512.02 241.51 1
"445" 0.44 43.76 498.14 242.31 1
"446" 0.45 50.23 516.82 243.12 1
"447" 0.46 48.22 518.34 243.92 1
"448" 0.47 57.13 515.3 244.73 1
"449" 0.48 60.45 526.23 245.53 1
"450" 0.49 64.5 508.15 246.34 1
"451" 0.5 41.75 515.41 247.15 1
"452" 0.51 61.17 514.6 247.96 1
"453" 0.52 64.29 518.34 248.77 1
"454" 0.53 69.23 506.68 249.58 1
"455" 0.54 62.21 513.91 250.4 1
"456" 0.55 77.1 518.38 251.21 1
"457" 0.56 70.55 520.13 252.02 1
"458" 0.57 82.11 517.5 252.84 1
"459" 0.58 85.04 523.25 253.66 1
"460" 0.59 88.37 533.25 254.47 1
"461" 0.6 84.17 521.37 255.29 1
"462" 0.61 90.46 527.8 256.11 1
"463" 0.62 96.14 533.29 256.93 1
"464" 0.63 94.01 530.69 257.75 1
"465" 0.64 102.45 530.87 258.58 1
"466" 0.65 104.3 530.42 259.4 1
"467" 0.66 109.26 544.48 260.23 1
"468" 0.67 104.35 541.01 261.05 1
"469" 0.68 107.69 547.53 261.88 1
"470" 0.69 113.56 533.2 262.71 1
"471" 0.7 120.83 541.45 263.53 1
"472" 0.71 123.33 554.95 266.67 1
"473" 0.72 120.68 549.46 270.01 1
"474" 0.73 126.61 548.44 273.36 1
"475" 0.74 131.01 544.73 276.74 1
"476" 0.75 132.93 537.47 280.13 1
"477" 0.76 132.13 559.86 283.53 1
"478" 0.77 134.82 563.55 286.95 1
"479" 0.78 145.51 557.22 290.39 1
"480" 0.79 149.86 561.09 293.84 1
"481" 0.8 142.99 561.88 297.31 1
"482" 0.81 146.34 550.49 300.79 1
"483" 0.82 154.72 566.5 304.29 1
"484" 0.83 157.73 561.99 307.81 1
"485" 0.84 162.03 572.59 311.34 1
"486" 0.85 170.96 563.23 314.89 1
"487" 0.86 172.78 568.26 318.45 1
"488" 0.87 170.95 575.33 322.03 1
"489" 0.88 171.83 578.12 325.62 1
"490" 0.89 169.22 572.79 329.23 1
"491" 0.9 173.42 582.67 332.85 1
"492" 0.91 191.1 582.78 336.49 1
"493" 0.92 191.11 589.21 340.14 1
"494" 0.93 184.75 584.46 343.81 1
"495" 0.94 191.09 591.51 347.49 1
"496" 0.95 202.72 591.41 351.19 1
"497" 0.96 201.11 598.62 354.91 1
"498" 0.97 204.37 596.72 358.64 1
"499" 0.98 207.19 604.38 362.38 1
"500" 0.99 208.26 607.27 366.14 1
"501" 1 215.93 618.95 369.92 1
"502" 1.01 211.68 607.91 373.71 1
"503" 1.02 221.02 618.75 377.51 1
"504" 1.03 218.24 612.89 381.33 1
"505" 1.04 228.94 620.62 385.16 1
"506" 1.05 228.87 614.9 389.01 1
"507" 1.06 234.4 622.78 392.87 1
"508" 1.07 239.68 625.03 396.75 1
"509" 1.08 250.04 622 400.65 1
"510" 1.09 242.21 630.71 404.55 1
"511" 1.1 244.76 643.68 408.47 1
"512" 1.11 252.4 634.92 412.41 1
