b1_1           b1_2           b1_3           b1_4           b1_5           b1_6           b1_7           b1_8           b1_9           b1_10          b1_11          a1             c1             b2_1           b2_2           b2_3           b2_4           b2_5           b2_6           b2_7           b2_8           b2_9           b2_10          b2_11          a2             c2             b3             a3             c3             Y1_gamma1      Y1_gamma2      LogPost        k1_1           k2_1           k3_1           ktype1_1       ktype2_1       ktype3_1       k1_2           k2_2           k3_2           ktype1_2       ktype2_2       ktype3_2       k1_3           k2_3           k3_3           ktype1_3       ktype2_3       ktype3_3       k1_4           k2_4           k3_4           ktype1_4       ktype2_4       ktype3_4       k1_5           k2_5           k3_5           ktype1_5       ktype2_5       ktype3_5       k1_6           k2_6           k3_6           ktype1_6       ktype2_6       ktype3_6       k1_7           k2_7           k3_7           ktype1_7       ktype2_7       ktype3_7       k1_8           k2_8           k3_8           ktype1_8       ktype2_8       ktype3_8       k1_9           k2_9           k3_9           ktype1_9       ktype2_9       ktype3_9       k1_10          k2_10          k3_10          ktype1_10      ktype2_10      ktype3_10      k1_11          k2_11          k3_11          ktype1_11      ktype2_11      ktype3_11      
  -0.226691E+01  -0.283249E+01  -0.409967E+01  -0.514226E+01  -0.441721E+01  -0.473193E+01  -0.511570E+01  -0.584103E+01  -0.554069E+01  -0.577116E+01  -0.562133E+01   0.259448E+02   0.163002E+01  -0.578341E+00  -0.134832E+01  -0.144110E+01  -0.154307E+01  -0.147770E+01  -0.136287E+01  -0.153182E+01  -0.162467E+01  -0.133437E+01  -0.161712E+01  -0.159478E+01   0.171171E+03   0.163311E+01   0.901219E+01   0.136407E+03   0.167148E+01   0.900484E+02   0.140494E-02  -0.192957E+04  -0.226691E+01   0.196119E+00   0.901219E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.283249E+01  -0.667372E+00   0.901219E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.409967E+01  -0.223282E+00   0.901219E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.514226E+01   0.104252E+00   0.901219E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.441721E+01  -0.131550E+00   0.901219E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.473193E+01   0.179411E+00   0.901219E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.511570E+01   0.108523E+00   0.901219E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.584103E+01   0.304297E+00   0.901219E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.554069E+01   0.590010E+00   0.901219E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.577116E+01   0.283410E+00   0.901219E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.562133E+01   0.247573E+00   0.901219E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.423589E+01  -0.293838E+01  -0.313053E+01  -0.357915E+01  -0.457222E+01  -0.469415E+01  -0.412008E+01  -0.481029E+01  -0.480483E+01  -0.505585E+01  -0.510808E+01   0.261930E+02   0.160936E+01  -0.668905E+00  -0.136192E+01  -0.144403E+01  -0.151000E+01  -0.163422E+01  -0.136607E+01  -0.151030E+01  -0.158512E+01  -0.134424E+01  -0.162015E+01  -0.155924E+01   0.169933E+03   0.163907E+01   0.935308E+01   0.182239E+03   0.167953E+01   0.823792E+02   0.599875E-02  -0.193855E+04  -0.423589E+01   0.934956E+00   0.935308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.293838E+01  -0.637774E+00   0.935308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.313053E+01  -0.670717E+00   0.935308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.357915E+01  -0.566299E+00   0.935308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.457222E+01  -0.306466E+00   0.935308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.469415E+01   0.133079E+00   0.935308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.412008E+01  -0.327220E+00   0.935308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.481029E+01  -0.131134E+00   0.935308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.480483E+01   0.213018E+00   0.935308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.505585E+01  -0.738096E-01   0.935308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.510808E+01   0.366835E-01   0.935308E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.353036E+01  -0.494751E+01  -0.490660E+01  -0.518385E+01  -0.601018E+01  -0.574251E+01  -0.532423E+01  -0.518113E+01  -0.450847E+01  -0.505585E+01  -0.493529E+01   0.227603E+02   0.162744E+01  -0.734077E+00  -0.134370E+01  -0.142283E+01  -0.142471E+01  -0.176340E+01  -0.115566E+01  -0.151713E+01  -0.163695E+01  -0.130291E+01  -0.154828E+01  -0.166342E+01   0.168858E+03   0.164288E+01   0.824456E+01   0.660385E+02   0.164980E+01   0.921485E+02   0.279131E-02  -0.193195E+04  -0.353036E+01   0.416371E+00   0.824456E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.494751E+01   0.134013E+00   0.824456E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.490660E+01   0.631257E-02   0.824456E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.518385E+01   0.115849E+00   0.824456E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.601018E+01  -0.258054E-01   0.824456E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.574251E+01   0.719179E+00   0.824456E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.532423E+01   0.428126E-01   0.824456E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.518113E+01  -0.183365E+00   0.824456E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.450847E+01   0.135430E-01   0.824456E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.505585E+01  -0.109503E+00   0.824456E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.493529E+01  -0.320099E+00   0.824456E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.389701E+01  -0.467585E+01  -0.460294E+01  -0.474686E+01  -0.396377E+01  -0.423882E+01  -0.482405E+01  -0.498496E+01  -0.471074E+01  -0.458921E+01  -0.416934E+01   0.157042E+02   0.164017E+01  -0.724627E+00  -0.133010E+01  -0.142147E+01  -0.146560E+01  -0.153581E+01  -0.122942E+01  -0.144195E+01  -0.160012E+01  -0.133179E+01  -0.163115E+01  -0.157682E+01   0.169708E+03   0.164068E+01   0.780609E+01   0.265411E+02   0.171306E+01   0.928790E+02   0.322021E-02  -0.193333E+04  -0.389701E+01   0.246099E+00   0.780609E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.467585E+01  -0.306342E+00   0.780609E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.460294E+01  -0.447969E+00   0.780609E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.474686E+01  -0.461576E+00   0.780609E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.396377E+01  -0.792792E+00   0.780609E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.423882E+01  -0.308548E+00   0.780609E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.482405E+01  -0.407077E+00   0.780609E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.498496E+01  -0.564412E+00   0.780609E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.471074E+01  -0.297882E+00   0.780609E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.458921E+01  -0.725981E+00   0.780609E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.416934E+01  -0.783467E+00   0.780609E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.474129E+01  -0.483071E+01  -0.525408E+01  -0.430722E+01  -0.430476E+01  -0.355330E+01  -0.573814E+01  -0.568420E+01  -0.555729E+01  -0.477360E+01  -0.512700E+01   0.148147E+02   0.163745E+01  -0.557616E+00  -0.132381E+01  -0.145392E+01  -0.146829E+01  -0.153581E+01  -0.112993E+01  -0.158515E+01  -0.165328E+01  -0.140090E+01  -0.160312E+01  -0.156891E+01   0.168939E+03   0.164068E+01   0.804341E+01   0.248684E+02   0.171306E+01   0.847167E+02   0.887293E-03  -0.193390E+04  -0.474129E+01   0.664626E+00   0.804341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.483071E+01  -0.298823E+00   0.804341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.525408E+01  -0.343452E+00   0.804341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.430722E+01  -0.638088E+00   0.804341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.430476E+01  -0.726027E+00   0.804341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.355330E+01  -0.420970E+00   0.804341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.573814E+01  -0.371854E+00   0.804341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.568420E+01  -0.475550E+00   0.804341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.555729E+01  -0.186615E+00   0.804341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.477360E+01  -0.676221E+00   0.804341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.512700E+01  -0.528995E+00   0.804341E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.316945E+01  -0.461161E+01  -0.441127E+01  -0.463543E+01  -0.433987E+01  -0.383222E+01  -0.478458E+01  -0.617821E+01  -0.514261E+01  -0.467110E+01  -0.409911E+01   0.223064E+02   0.163683E+01  -0.611080E+00  -0.132817E+01  -0.142848E+01  -0.153712E+01  -0.151136E+01  -0.137015E+01  -0.148546E+01  -0.161223E+01  -0.143260E+01  -0.157618E+01  -0.156755E+01   0.170083E+03   0.163883E+01   0.792117E+01   0.513592E+02   0.169396E+01   0.799109E+02   0.155986E-03  -0.193143E+04  -0.316945E+01   0.429139E+00   0.792117E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.461161E+01   0.628216E-02   0.792117E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.441127E+01  -0.216011E+00   0.792117E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.463543E+01  -0.277777E+00   0.792117E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.433987E+01  -0.361506E+00   0.792117E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.383222E+01  -0.369014E+00   0.792117E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.478458E+01  -0.144638E+00   0.792117E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.617821E+01   0.242431E+00   0.792117E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.514261E+01   0.749080E-01   0.792117E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.467110E+01  -0.318208E+00   0.792117E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.409911E+01  -0.538212E+00   0.792117E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.390909E+01  -0.379756E+01  -0.483003E+01  -0.408322E+01  -0.336100E+01  -0.346388E+01  -0.392971E+01  -0.418542E+01  -0.317336E+01  -0.438907E+01  -0.433509E+01   0.165544E+02   0.163240E+01  -0.815005E+00  -0.129945E+01  -0.146882E+01  -0.148301E+01  -0.119041E+01  -0.123837E+01  -0.155633E+01  -0.159453E+01  -0.131477E+01  -0.162000E+01  -0.162991E+01   0.168039E+03   0.164090E+01   0.871308E+01   0.639982E+02   0.167120E+01   0.889324E+02   0.155986E-03  -0.193661E+04  -0.390909E+01   0.171742E+00   0.871308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.379756E+01  -0.501606E+00   0.871308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.483003E+01  -0.397494E+00   0.871308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.408322E+01  -0.652787E+00   0.871308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.336100E+01  -0.496501E+00   0.871308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.346388E+01  -0.527031E+00   0.871308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.392971E+01  -0.798062E+00   0.871308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.418542E+01  -0.767252E+00   0.871308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.317336E+01  -0.719969E+00   0.871308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.438907E+01  -0.736235E+00   0.871308E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.433509E+01  -0.766393E+00   0.871308E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.420340E+01  -0.471437E+01  -0.472733E+01  -0.475506E+01  -0.335222E+01  -0.346388E+01  -0.339893E+01  -0.364755E+01  -0.324573E+01  -0.387522E+01  -0.449727E+01   0.263371E+02   0.161446E+01  -0.661884E+00  -0.135641E+01  -0.147240E+01  -0.160257E+01  -0.153351E+01  -0.132447E+01  -0.153631E+01  -0.165661E+01  -0.135610E+01  -0.159984E+01  -0.161418E+01   0.166798E+03   0.164469E+01   0.831680E+01   0.491262E+02   0.162781E+01   0.696945E+02   0.164124E-02  -0.193398E+04  -0.420340E+01   0.973075E+00   0.831680E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.471437E+01   0.196004E+00   0.831680E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.472733E+01   0.336333E-01   0.831680E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.475506E+01  -0.142692E+00   0.831680E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.335222E+01  -0.678804E+00   0.831680E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.346388E+01  -0.323420E+00   0.831680E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.339893E+01  -0.661539E+00   0.831680E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.364755E+01  -0.723235E+00   0.831680E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.324573E+01  -0.468980E+00   0.831680E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.387522E+01  -0.536923E+00   0.831680E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.449727E+01  -0.275861E+00   0.831680E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.558405E+01  -0.509993E+01  -0.408302E+01  -0.454562E+01  -0.264479E+01  -0.376273E+01  -0.389081E+01  -0.285035E+01  -0.255059E+01  -0.308381E+01  -0.456537E+01   0.201881E+02   0.161030E+01  -0.668692E+00  -0.137002E+01  -0.147278E+01  -0.153275E+01  -0.148406E+01  -0.135323E+01  -0.154012E+01  -0.160199E+01  -0.140271E+01  -0.162366E+01  -0.160616E+01   0.166092E+03   0.164564E+01   0.831716E+01   0.734956E+02   0.161908E+01   0.882828E+02   0.180733E-02  -0.193792E+04  -0.558405E+01   0.111936E+01   0.831716E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.509993E+01  -0.224932E-02   0.831716E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.408302E+01  -0.505579E+00   0.831716E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.454562E+01  -0.421024E+00   0.831716E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.264479E+01  -0.104364E+01   0.831716E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.376273E+01  -0.458322E+00   0.831716E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.389081E+01  -0.666426E+00   0.831716E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.285035E+01  -0.112932E+01   0.831716E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.255059E+01  -0.967014E+00   0.831716E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.308381E+01  -0.107333E+01   0.831716E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.456537E+01  -0.513672E+00   0.831716E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.441336E+01  -0.514054E+01  -0.506343E+01  -0.561020E+01  -0.501581E+01  -0.440238E+01  -0.390224E+01  -0.270351E+01  -0.362052E+01  -0.403525E+01  -0.449817E+01   0.294455E+02   0.163838E+01  -0.668692E+00  -0.130528E+01  -0.150334E+01  -0.152270E+01  -0.157276E+01  -0.119389E+01  -0.153900E+01  -0.165647E+01  -0.147410E+01  -0.168208E+01  -0.162128E+01   0.168134E+03   0.163941E+01   0.842676E+01   0.509086E+02   0.164057E+01   0.858170E+02   0.432308E-02  -0.193627E+04  -0.441336E+01   0.130490E+01   0.842676E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.514054E+01   0.716003E+00   0.842676E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.506343E+01   0.373062E+00   0.842676E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.561020E+01   0.631398E+00   0.842676E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.501581E+01   0.242011E+00   0.842676E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.440238E+01   0.497367E+00   0.842676E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.390224E+01  -0.292930E+00   0.842676E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.270351E+01  -0.110396E+01   0.842676E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.362052E+01  -0.342247E+00   0.842676E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.403525E+01  -0.441305E+00   0.842676E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.449817E+01  -0.104660E+00   0.842676E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.431077E+01  -0.533295E+01  -0.551116E+01  -0.418121E+01  -0.539555E+01  -0.447583E+01  -0.518365E+01  -0.447476E+01  -0.364512E+01  -0.550842E+01  -0.519365E+01   0.194613E+02   0.164049E+01  -0.693197E+00  -0.134527E+01  -0.148847E+01  -0.158483E+01  -0.173143E+01  -0.111627E+01  -0.163695E+01  -0.167380E+01  -0.139685E+01  -0.162485E+01  -0.161526E+01   0.166905E+03   0.164051E+01   0.865163E+01   0.494922E+02   0.169523E+01   0.850040E+02   0.712775E-04  -0.193293E+04  -0.431077E+01   0.643634E+00   0.865163E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.533295E+01   0.128328E+00   0.865163E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.551116E+01  -0.194214E-02   0.865163E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.418121E+01  -0.625366E+00   0.865163E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.539555E+01  -0.377393E+00   0.865163E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.447583E+01   0.125210E+00   0.865163E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.518365E+01  -0.326318E+00   0.865163E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.447476E+01  -0.638735E+00   0.865163E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.364512E+01  -0.566021E+00   0.865163E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.550842E+01  -0.189726E+00   0.865163E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.519365E+01  -0.292908E+00   0.865163E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.400507E+01  -0.507164E+01  -0.571283E+01  -0.583328E+01  -0.591162E+01  -0.541873E+01  -0.567526E+01  -0.657559E+01  -0.519900E+01  -0.488588E+01  -0.474505E+01   0.215897E+02   0.163940E+01  -0.586892E+00  -0.138935E+01  -0.148474E+01  -0.151277E+01  -0.138910E+01  -0.123720E+01  -0.153919E+01  -0.167416E+01  -0.140712E+01  -0.158902E+01  -0.158309E+01   0.166348E+03   0.164179E+01   0.862851E+01   0.873991E+02   0.169523E+01   0.864342E+02   0.401521E-02  -0.192896E+04  -0.400507E+01   0.793471E+00   0.862851E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.507164E+01   0.974358E-01   0.862851E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.571283E+01   0.221942E+00   0.862851E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.583328E+01   0.231144E+00   0.862851E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.591162E+01   0.436179E+00   0.862851E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.541873E+01   0.450733E+00   0.862851E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.567526E+01   0.130424E+00   0.862851E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.657559E+01   0.303725E+00   0.862851E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.519900E+01   0.123832E+00   0.862851E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.488588E+01  -0.257552E+00   0.862851E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.474505E+01  -0.305989E+00   0.862851E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.398947E+01  -0.507164E+01  -0.586994E+01  -0.642712E+01  -0.706304E+01  -0.715566E+01  -0.546570E+01  -0.663894E+01  -0.451440E+01  -0.491611E+01  -0.450666E+01   0.250403E+02   0.160940E+01  -0.607371E+00  -0.135924E+01  -0.148474E+01  -0.151712E+01  -0.161283E+01  -0.136474E+01  -0.148360E+01  -0.162625E+01  -0.146469E+01  -0.165072E+01  -0.161690E+01   0.166062E+03   0.164304E+01   0.835727E+01   0.782114E+02   0.163888E+01   0.807232E+02   0.142874E-02  -0.193363E+04  -0.398947E+01   0.884508E+00   0.835727E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.507164E+01   0.273890E+00   0.835727E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.586994E+01   0.435000E+00   0.835727E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.642712E+01   0.625289E+00   0.835727E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.706304E+01   0.758080E+00   0.835727E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.715566E+01   0.114994E+01   0.835727E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.546570E+01   0.264577E+00   0.835727E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.663894E+01   0.559649E+00   0.835727E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.451440E+01  -0.115347E+00   0.835727E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.491611E+01  -0.208843E+00   0.835727E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.450666E+01  -0.336308E+00   0.835727E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.417354E+01  -0.516612E+01  -0.628573E+01  -0.614687E+01  -0.757531E+01  -0.683379E+01  -0.651694E+01  -0.606485E+01  -0.537274E+01  -0.581158E+01  -0.583694E+01   0.214364E+02   0.163591E+01  -0.604069E+00  -0.137253E+01  -0.143980E+01  -0.151656E+01  -0.167276E+01  -0.133350E+01  -0.160827E+01  -0.166330E+01  -0.146089E+01  -0.166572E+01  -0.171645E+01   0.166630E+03   0.164304E+01   0.866820E+01   0.884130E+02   0.163888E+01   0.805654E+02   0.966171E-03  -0.193115E+04  -0.417354E+01   0.819090E+00   0.866820E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.516612E+01   0.139435E+00   0.866820E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.628573E+01   0.488711E+00   0.866820E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.614687E+01   0.326647E+00   0.866820E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.757531E+01   0.673451E+00   0.866820E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.683379E+01   0.853751E+00   0.866820E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.651694E+01   0.345051E+00   0.866820E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.606485E+01   0.893780E-01   0.866820E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.537274E+01   0.979124E-01   0.866820E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.581158E+01  -0.142546E-01   0.866820E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.583694E+01  -0.750222E-01   0.866820E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.407507E+01  -0.561467E+01  -0.572151E+01  -0.643686E+01  -0.652231E+01  -0.735478E+01  -0.682367E+01  -0.590204E+01  -0.533919E+01  -0.564035E+01  -0.432249E+01   0.203805E+02   0.162702E+01  -0.786569E+00  -0.135898E+01  -0.143980E+01  -0.147439E+01  -0.156305E+01  -0.133350E+01  -0.160575E+01  -0.164632E+01  -0.148865E+01  -0.160897E+01  -0.157286E+01   0.167417E+03   0.164304E+01   0.844891E+01   0.500556E+02   0.159631E+01   0.928848E+02   0.228299E-02  -0.193568E+04  -0.407507E+01   0.451454E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.561467E+01   0.237653E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.572151E+01   0.166464E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.643686E+01   0.383593E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.652231E+01   0.293748E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.735478E+01   0.915107E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.682367E+01   0.346572E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.590204E+01  -0.496775E-01   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.533919E+01  -0.420931E-01   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.564035E+01  -0.953915E-01   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.432249E+01  -0.535221E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.474845E+01  -0.491510E+01  -0.557977E+01  -0.691551E+01  -0.784378E+01  -0.715389E+01  -0.568332E+01  -0.447399E+01  -0.419039E+01  -0.461734E+01  -0.547188E+01   0.182341E+02   0.162913E+01  -0.615847E+00  -0.137044E+01  -0.144097E+01  -0.140650E+01  -0.150050E+01  -0.118251E+01  -0.156519E+01  -0.163433E+01  -0.144177E+01  -0.160365E+01  -0.161781E+01   0.167508E+03   0.164528E+01   0.844891E+01   0.473650E+02   0.167428E+01   0.711427E+02   0.801772E-02  -0.193687E+04  -0.474845E+01   0.801953E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.491510E+01  -0.151897E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.557977E+01  -0.210693E-01   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.691551E+01   0.476388E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.784378E+01   0.663523E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.715389E+01   0.856250E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.568332E+01  -0.152289E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.447399E+01  -0.655289E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.419039E+01  -0.493715E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.461734E+01  -0.565420E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.547188E+01  -0.294353E+00   0.844891E+01   0.000000E+00   0.300000E+01   0.000000E+00
