"h" "inf" "sup" "maxpost" "period"
"6994" 2.89 2525.96 2835.05 2732.12 5
"6995" 2.9 2537.99 2845.61 2743.29 5
"6996" 2.91 2546.11 2856.54 2754.48 5
"6997" 2.92 2554.56 2868.87 2765.7 5
"6998" 2.93 2568.31 2879.63 2776.93 5
"6999" 2.94 2580.09 2892.29 2788.19 5
"7000" 2.95 2590.39 2908.17 2799.47 5
"7001" 2.96 2600.01 2918.05 2810.77 5
"7002" 2.97 2614.88 2927.86 2822.1 5
"7003" 2.98 2620.13 2940.43 2833.45 5
"7004" 2.99 2632.68 2953.76 2844.81 5
"7005" 3 2643.39 2960.93 2856.2 5
"7006" 3.01 2650.85 2978.26 2867.62 5
"7007" 3.02 2667.8 2986.88 2879.05 5
"7008" 3.03 2678.37 2998.94 2890.51 5
"7009" 3.04 2688.11 3008.35 2901.99 5
"7010" 3.05 2698.63 3020.45 2913.49 5
"7011" 3.06 2707.64 3034.83 2925.01 5
"7012" 3.07 2717.91 3048.5 2936.56 5
"7013" 3.08 2731.63 3058.62 2948.12 5
"7014" 3.09 2740.22 3069.67 2959.71 5
"7015" 3.1 2751.41 3081.41 2971.32 5
"7016" 3.11 2762.79 3093.75 2982.95 5
"7017" 3.12 2775.68 3105.28 2994.6 5
"7018" 3.13 2785.38 3118.52 3006.28 5
"7019" 3.14 2795.37 3130.77 3017.98 5
"7020" 3.15 2803.62 3142.13 3029.69 5
"7021" 3.16 2817.43 3153 3041.44 5
"7022" 3.17 2829.29 3165.21 3053.2 5
"7023" 3.18 2838.14 3178.33 3064.98 5
"7024" 3.19 2847.39 3197.25 3076.78 5
"7025" 3.2 2862.65 3204.84 3088.61 5
"7026" 3.21 2872.77 3212.59 3100.46 5
"7027" 3.22 2882.06 3230.22 3112.33 5
"7028" 3.23 2894.86 3239.36 3124.22 5
"7029" 3.24 2905.49 3253.74 3136.13 5
"7030" 3.25 2913.07 3264.11 3148.06 5
"7031" 3.26 2927.39 3275.67 3160.02 5
"7032" 3.27 2940.61 3289.53 3172 5
"7033" 3.28 2953.26 3302.35 3183.99 5
"7034" 3.29 2963.03 3315.28 3196.01 5
"7035" 3.3 2974.46 3324.81 3208.05 5
"7036" 3.31 2984.86 3338.93 3220.11 5
"7037" 3.32 2997.31 3352.24 3232.2 5
"7038" 3.33 3009.78 3364.28 3244.3 5
"7039" 3.34 3020.84 3374.4 3256.43 5
"7040" 3.35 3031.86 3388.35 3268.57 5
"7041" 3.36 3041.75 3403.11 3280.74 5
"7042" 3.37 3053.01 3414.86 3292.93 5
"7043" 3.38 3064.95 3426.49 3305.14 5
"7044" 3.39 3074.99 3436.85 3317.37 5
"7045" 3.4 3088.84 3451.06 3329.62 5
"7046" 3.41 3104.25 3465.68 3341.9 5
"7047" 3.42 3114.77 3474.61 3354.19 5
"7048" 3.43 3122.23 3490.05 3366.51 5
"7049" 3.44 3133.25 3502.12 3378.84 5
"7050" 3.45 3143.99 3514.32 3391.2 5
"7051" 3.46 3157.56 3524.39 3403.58 5
"7052" 3.47 3171.09 3540.29 3415.98 5
"7053" 3.48 3182.29 3549.28 3428.4 5
"7054" 3.49 3190.72 3568.87 3440.84 5
"7055" 3.5 3203.92 3576.82 3453.3 5
"7056" 3.51 3217.09 3590.12 3465.78 5
"7057" 3.52 3229.66 3601.92 3478.28 5
"7058" 3.53 3239.11 3616.52 3490.81 5
"7059" 3.54 3250.6 3627.53 3503.35 5
"7060" 3.55 3260.22 3642.42 3515.92 5
"7061" 3.56 3274.07 3656.24 3528.51 5
"7062" 3.57 3288.14 3672.05 3541.11 5
"7063" 3.58 3301.47 3682.02 3553.74 5
"7064" 3.59 3312.6 3699.12 3566.39 5
"7065" 3.6 3325.05 3710.69 3579.06 5
"7066" 3.61 3336.47 3722.24 3591.75 5
"7067" 3.62 3349.08 3734.2 3604.46 5
"7068" 3.63 3358.95 3748.61 3617.19 5
"7069" 3.64 3371.82 3758.31 3629.94 5
"7070" 3.65 3380.86 3778.02 3642.71 5
"7071" 3.66 3395.05 3784.82 3655.51 5
"7072" 3.67 3410.05 3800.36 3668.32 5
"7073" 3.68 3420.17 3818.57 3681.15 5
"7074" 3.69 3436.14 3826.13 3694.01 5
"7075" 3.7 3443.32 3840.88 3706.88 5
"7076" 3.71 3454.45 3851.68 3719.78 5
"7077" 3.72 3466.96 3868.15 3732.69 5
"7078" 3.73 3481.97 3878.88 3745.63 5
"7079" 3.74 3492.89 3896.91 3758.58 5
"7080" 3.75 3503.47 3907.03 3771.56 5
"7081" 3.76 3517.79 3921.77 3784.56 5
"7082" 3.77 3530.42 3931.65 3797.58 5
"7083" 3.78 3541.24 3946.55 3810.61 5
"7084" 3.79 3553.71 3961.76 3823.67 5
"7085" 3.8 3568.21 3976.34 3836.75 5
"7086" 3.81 3577.73 3982.86 3849.85 5
"7087" 3.82 3596.04 3993.28 3862.97 5
"7088" 3.83 3603.22 4013.16 3876.1 5
"7089" 3.84 3615.08 4027.78 3889.26 5
"7090" 3.85 3628.1 4042.94 3902.44 5
"7091" 3.86 3640.42 4054.13 3915.64 5
"7092" 3.87 3656.06 4071.35 3928.86 5
"7093" 3.88 3664.45 4082.59 3942.1 5
"7094" 3.89 3683.31 4099.45 3955.36 5
"7095" 3.9 3691.87 4113.06 3968.64 5
"7096" 3.91 3704.93 4125.85 3981.94 5
"7097" 3.92 3716.78 4133.85 3995.26 5
"7098" 3.93 3729.35 4153.57 4008.6 5
"7099" 3.94 3741.65 4167.79 4021.96 5
"7100" 3.95 3754.94 4177.94 4035.34 5
"7101" 3.96 3766.63 4193.64 4048.74 5
"7102" 3.97 3776.3 4209.01 4062.16 5
"7103" 3.98 3792.62 4220.51 4075.6 5
"7104" 3.99 3805.3 4236.5 4089.06 5
"7105" 4 3814.18 4246.67 4102.54 5
"7106" 4.01 3831.34 4260.36 4116.04 5
"7107" 4.02 3839.8 4271.5 4129.56 5
"7108" 4.03 3856.78 4294.82 4143.1 5
"7109" 4.04 3869.71 4308.24 4156.66 5
"7110" 4.05 3881.23 4311.68 4170.24 5
"7111" 4.06 3895.57 4333.16 4183.84 5
"7112" 4.07 3908 4351.71 4197.45 5
"7113" 4.08 3920.43 4365.75 4211.09 5
"7114" 4.09 3929.78 4371.2 4224.75 5
"7115" 4.1 3945.7 4387.73 4238.43 5
"7116" 4.11 3956.76 4402.11 4252.13 5
"7117" 4.12 3969.85 4415.46 4265.84 5
"7118" 4.13 3983.93 4431.34 4279.58 5
"7119" 4.14 3997.76 4444.92 4293.34 5
"7120" 4.15 4012.74 4457.77 4307.11 5
"7121" 4.16 4026.23 4476.75 4320.91 5
"7122" 4.17 4035.47 4491.26 4334.73 5
"7123" 4.18 4048.44 4506.75 4348.56 5
"7124" 4.19 4062.26 4515.33 4362.42 5
"7125" 4.2 4078.89 4531.6 4376.29 5
"7126" 4.21 4091.31 4547.13 4390.19 5
"7127" 4.22 4102.18 4561.83 4404.1 5
"7128" 4.23 4116.25 4577.35 4418.03 5
"7129" 4.24 4129.12 4586.26 4431.98 5
"7130" 4.25 4143.95 4605.97 4445.96 5
"7131" 4.26 4152.04 4614.58 4459.95 5
"7132" 4.27 4166.75 4633.4 4473.96 5
"7133" 4.28 4179.85 4651.25 4487.99 5
"7134" 4.29 4192.61 4660.39 4502.04 5
"7135" 4.3 4213.38 4675.6 4516.11 5
"7136" 4.31 4225.54 4692.33 4530.2 5
"7137" 4.32 4230.8 4706.33 4544.31 5
"7138" 4.33 4242.83 4721.26 4558.43 5
"7139" 4.34 4260.91 4736.02 4572.58 5
"7140" 4.35 4271.01 4750.44 4586.75 5
"7141" 4.36 4284.72 4763.75 4600.93 5
"7142" 4.37 4306.14 4780.75 4615.14 5
"7143" 4.38 4314.85 4792.07 4629.36 5
"7144" 4.39 4332.58 4801.82 4643.61 5
"7145" 4.4 4341.85 4821.52 4657.87 5
"7146" 4.41 4355.76 4837.48 4672.15 5
"7147" 4.42 4368.38 4851.72 4686.45 5
"7148" 4.43 4390.08 4867.02 4700.77 5
"7149" 4.44 4398.87 4881.54 4715.11 5
"7150" 4.45 4408.95 4896.86 4729.47 5
"7151" 4.46 4417.25 4912.32 4743.85 5
"7152" 4.47 4433.47 4927.93 4758.25 5
"7153" 4.48 4451.75 4943.57 4772.66 5
"7154" 4.49 4467.9 4954.27 4787.1 5
"7155" 4.5 4480.21 4976.36 4801.55 5
"7156" 4.51 4486.78 4981.22 4816.03 5
"7157" 4.52 4500.36 4995.03 4830.52 5
"7158" 4.53 4518.49 5017.93 4845.03 5
"7159" 4.54 4528.57 5029.44 4859.56 5
"7160" 4.55 4543.43 5045.09 4874.11 5
"7161" 4.56 4560.92 5062.28 4888.68 5
"7162" 4.57 4578.44 5076.79 4903.27 5
"7163" 4.58 4586.75 5091.5 4917.88 5
"7164" 4.59 4598.59 5103.84 4932.51 5
"7165" 4.6 4614.25 5115.83 4947.15 5
"7166" 4.61 4628.07 5142.07 4961.82 5
"7167" 4.62 4643.02 5149.09 4976.5 5
"7168" 4.63 4651.37 5170.45 4991.2 5
"7169" 4.64 4667.97 5190.29 5005.92 5
"7170" 4.65 4679.99 5197.22 5020.66 5
"7171" 4.66 4701.97 5209.01 5035.42 5
"7172" 4.67 4713.27 5231.53 5050.2 5
"7173" 4.68 4724.63 5236.68 5065 5
"7174" 4.69 4744.82 5258.99 5079.81 5
"7175" 4.7 4750.05 5278.92 5094.65 5
"7176" 4.71 4762.41 5288.43 5109.5 5
"7177" 4.72 4776.36 5303.53 5124.37 5
"7178" 4.73 4799.07 5323.25 5139.26 5
"7179" 4.74 4802.62 5334.95 5154.17 5
"7180" 4.75 4830.09 5351.52 5169.1 5
"7181" 4.76 4836.08 5369.05 5184.05 5
"7182" 4.77 4852.99 5386.66 5199.01 5
"7183" 4.78 4862.23 5399.51 5214 5
"7184" 4.79 4876.33 5414.66 5229 5
"7185" 4.8 4897.97 5431.31 5244.02 5
"7186" 4.81 4902.06 5450.09 5259.06 5
"7187" 4.82 4925.47 5463.44 5274.12 5
"7188" 4.83 4936.18 5475.55 5289.2 5
"7189" 4.84 4950.09 5492.14 5304.3 5
"7190" 4.85 4963.13 5511.68 5319.41 5
"7191" 4.86 4975.89 5528.18 5334.55 5
"7192" 4.87 4990.83 5540.33 5349.7 5
"7193" 4.88 5005.18 5558.95 5364.87 5
"7194" 4.89 5028.76 5571.75 5380.06 5
"7195" 4.9 5039.39 5581.83 5395.27 5
"7196" 4.91 5054.32 5603.59 5410.5 5
"7197" 4.92 5065.68 5618.1 5425.74 5
"7198" 4.93 5079.1 5632.96 5441.01 5
"7199" 4.94 5089.61 5648.39 5456.29 5
"7200" 4.95 5105.12 5666.34 5471.59 5
"7201" 4.96 5113.03 5689.04 5486.91 5
"7202" 4.97 5140.18 5689.94 5502.25 5
"7203" 4.98 5151.35 5713.43 5517.61 5
"7204" 4.99 5167.06 5735.81 5532.98 5
"7205" 5 5180.62 5738.93 5548.38 5
"7206" 5.01 5194.64 5765.51 5563.79 5
"7207" 5.02 5211.78 5782.23 5579.22 5
"7208" 5.03 5220.33 5798.3 5594.67 5
"7209" 5.04 5240.87 5809.21 5610.13 5
"7210" 5.05 5250.34 5833.32 5625.62 5
"7211" 5.06 5266.89 5848.38 5641.12 5
"7212" 5.07 5279.73 5859.06 5656.65 5
"7213" 5.08 5299.04 5877.1 5672.19 5
"7214" 5.09 5303.98 5889.7 5687.75 5
"7215" 5.1 5326.49 5914.39 5703.33 5
"7216" 5.11 5342.03 5919.21 5718.92 5
"7217" 5.12 5357.43 5947.7 5734.54 5
"7218" 5.13 5366.51 5951.93 5750.17 5
"7219" 5.14 5383.65 5970.27 5765.82 5
"7220" 5.15 5402.49 5995.32 5781.49 5
"7221" 5.16 5418.25 6010.02 5797.18 5
"7222" 5.17 5432.06 6021.36 5812.88 5
"7223" 5.18 5443.07 6042.27 5828.6 5
"7224" 5.19 5459.67 6060.13 5844.35 5
"7225" 5.2 5477.52 6071.96 5860.11 5
"7226" 5.21 5489.06 6084.83 5875.89 5
"7227" 5.22 5510.06 6096.73 5891.68 5
"7228" 5.23 5524.16 6122.68 5907.5 5
"7229" 5.24 5535.24 6133.03 5923.33 5
"7230" 5.25 5549.47 6151.48 5939.18 5
"7231" 5.26 5563.85 6166.31 5955.05 5
"7232" 5.27 5576.6 6189.24 5970.94 5
"7233" 5.28 5596.49 6202.92 5986.84 5
"7234" 5.29 5608.19 6224.99 6002.77 5
"7235" 5.3 5630.53 6235.5 6018.71 5
"7236" 5.31 5636.89 6256.45 6034.67 5
"7237" 5.32 5654.4 6266.09 6050.65 5
"7238" 5.33 5663.36 6283.62 6066.64 5
"7239" 5.34 5687.12 6298.95 6082.66 5
"7240" 5.35 5695.99 6317.6 6098.69 5
"7241" 5.36 5720.44 6337.4 6114.74 5
"7242" 5.37 5729.66 6352.66 6130.81 5
"7243" 5.38 5743.09 6370.4 6146.9 5
"7244" 5.39 5764.39 6385.49 6163 5
"7245" 5.4 5779.38 6400.14 6179.12 5
"7246" 5.41 5790.74 6416.05 6195.26 5
"7247" 5.42 5808.34 6432.42 6211.42 5
"7248" 5.43 5819.1 6446.52 6227.6 5
"7249" 5.44 5832.95 6467.07 6243.79 5
"7250" 5.45 5853.58 6482.76 6260 5
"7251" 5.46 5869.94 6502.38 6276.23 5
"7252" 5.47 5874 6524.75 6292.48 5
"7253" 5.48 5898.1 6536.67 6308.75 5
"7254" 5.49 5915.14 6552.5 6325.03 5
"7255" 5.5 5926.48 6564.9 6341.33 5
"7256" 5.51 5943.18 6584.19 6357.65 5
"7257" 5.52 5959.2 6604.49 6373.99 5
"7258" 5.53 5975.06 6613.44 6390.34 5
"7259" 5.54 5986.9 6635.25 6406.72 5
"7260" 5.55 6002.18 6658.29 6423.11 5
"7261" 5.56 6019.93 6670.68 6439.52 5
"7262" 5.57 6042.8 6690.14 6455.94 5
"7263" 5.58 6057.49 6706.56 6472.39 5
"7264" 5.59 6065.14 6723.46 6488.85 5
"7265" 5.6 6081.15 6738.69 6505.33 5
"7266" 5.61 6099.08 6757.25 6521.83 5
"7267" 5.62 6110.94 6774.5 6538.34 5
"7268" 5.63 6129.52 6789.71 6554.88 5
"7269" 5.64 6146.79 6808.46 6571.43 5
"7270" 5.65 6163.28 6823.96 6588 5
"7271" 5.66 6180.17 6841.54 6604.58 5
"7272" 5.67 6196.03 6857.06 6621.19 5
"7273" 5.68 6207.58 6880.76 6637.81 5
"7274" 5.69 6222.19 6891.17 6654.45 5
"7275" 5.7 6232.65 6908.89 6671.1 5
"7276" 5.71 6260.63 6929.15 6687.78 5
"7277" 5.72 6269.11 6949.22 6704.47 5
"7278" 5.73 6293.98 6967.4 6721.18 5
"7279" 5.74 6295.89 6979.26 6737.91 5
"7280" 5.75 6317.41 6991.68 6754.65 5
"7281" 5.76 6333.67 7009.15 6771.42 5
"7282" 5.77 6353.68 7029.83 6788.2 5
"7283" 5.78 6363.9 7049.29 6804.99 5
"7284" 5.79 6387.88 7070.02 6821.81 5
"7285" 5.8 6397.41 7091.32 6838.64 5
"7286" 5.81 6408.84 7101.88 6855.49 5
"7287" 5.82 6425.83 7122.66 6872.36 5
"7288" 5.83 6444.3 7133.84 6889.25 5
"7289" 5.84 6464.12 7158.85 6906.15 5
"7290" 5.85 6475.04 7169.01 6923.07 5
"7291" 5.86 6488.89 7196.8 6940.01 5
"7292" 5.87 6515.92 7213.7 6956.97 5
"7293" 5.88 6521.93 7225.49 6973.94 5
"7294" 5.89 6539.89 7240.77 6990.93 5
"7295" 5.9 6557.89 7258.85 7007.94 5
"7296" 5.91 6563.84 7282.72 7024.96 5
"7297" 5.92 6592.83 7297.54 7042.01 5
"7298" 5.93 6604.95 7318.2 7059.07 5
"7299" 5.94 6625.6 7328.63 7076.15 5
"7300" 5.95 6638.8 7348.99 7093.24 5
"7301" 5.96 6651.83 7371.96 7110.35 5
"7302" 5.97 6673.92 7387.57 7127.48 5
"7303" 5.98 6688.27 7401.69 7144.63 5
"7304" 5.99 6703.19 7424.88 7161.8 5
"7305" 6 6708.52 7442.09 7178.98 5
"7306" 6.01 6738.25 7455.76 7196.18 5
"7307" 6.02 6748.86 7470.29 7213.4 5
"7308" 6.03 6770.98 7496.06 7230.63 5
"7309" 6.04 6787.78 7513.14 7247.88 5
"7310" 6.05 6791.46 7525.45 7265.15 5
"7311" 6.06 6808.06 7547.02 7282.44 5
"7312" 6.07 6837.16 7561.42 7299.74 5
"7313" 6.08 6844.64 7585.99 7317.06 5
"7314" 6.09 6870.68 7603.22 7334.4 5
"7315" 6.1 6882.19 7621.49 7351.76 5
"7316" 6.11 6898.64 7640.97 7369.13 5
"7317" 6.12 6912.17 7649.19 7386.52 5
"7318" 6.13 6934.07 7674.32 7403.93 5
"7319" 6.14 6951.76 7683.69 7421.35 5
"7320" 6.15 6968.73 7713.53 7438.79 5
"7321" 6.16 6985.63 7731.76 7456.25 5
"7322" 6.17 6998.42 7738.53 7473.73 5
"7323" 6.18 7004.77 7764.14 7491.22 5
"7324" 6.19 7025.97 7784.24 7508.73 5
"7325" 6.2 7054.9 7806.36 7526.26 5
"7326" 6.21 7053.08 7815.88 7543.8 5
"7327" 6.22 7081.6 7833.37 7561.37 5
"7328" 6.23 7098.66 7857.69 7578.95 5
"7329" 6.24 7119.11 7880.05 7596.54 5
"7330" 6.25 7126.87 7888.88 7614.16 5
"7331" 6.26 7144.25 7913.53 7631.79 5
"7332" 6.27 7167.85 7918.57 7649.43 5
"7333" 6.28 7169.35 7945.74 7667.1 5
"7334" 6.29 7190.71 7972.24 7684.78 5
"7335" 6.3 7215.07 7986.86 7702.48 5
"7336" 6.31 7229.62 8008.98 7720.2 5
"7337" 6.32 7248.96 8021.04 7737.93 5
"7338" 6.33 7254.6 8043.76 7755.68 5
"7339" 6.34 7275.19 8062.93 7773.45 5
"7340" 6.35 7295.12 8086.87 7791.23 5
"7341" 6.36 7309.58 8080.6 7809.03 5
"7342" 6.37 7324.38 8113.25 7826.85 5
"7343" 6.38 7333.7 8140.23 7844.69 5
"7344" 6.39 7366.99 8154.08 7862.54 5
"7345" 6.4 7377.49 8172.38 7880.41 5
"7346" 6.41 7388.25 8198.87 7898.3 5
"7347" 6.42 7406.98 8208.66 7916.2 5
"7348" 6.43 7421.41 8224.27 7934.12 5
"7349" 6.44 7448.66 8247 7952.06 5
"7350" 6.45 7462.26 8266.72 7970.01 5
"7351" 6.46 7484.22 8285.83 7987.98 5
"7352" 6.47 7489.38 8301.8 8005.97 5
"7353" 6.48 7510.07 8319.55 8023.98 5
"7354" 6.49 7533.51 8330.58 8042 5
"7355" 6.5 7552.22 8357.26 8060.04 5
"7356" 6.51 7572.42 8375.17 8078.09 5
"7357" 6.52 7587.39 8391.28 8096.17 5
"7358" 6.53 7599.21 8412.69 8114.26 5
"7359" 6.54 7625.97 8437.76 8132.36 5
"7360" 6.55 7636.13 8453.24 8150.49 5
"7361" 6.56 7638.46 8464.18 8168.63 5
"7362" 6.57 7669.45 8485.2 8186.79 5
"7363" 6.58 7682.39 8494.32 8204.96 5
"7364" 6.59 7703.96 8528.34 8223.15 5
"7365" 6.6 7713.25 8535.86 8241.36 5
"7366" 6.61 7738.16 8561.2 8259.58 5
"7367" 6.62 7748.11 8574.13 8277.82 5
"7368" 6.63 7768.84 8607.24 8296.08 5
"7369" 6.64 7782.23 8616.81 8314.36 5
"7370" 6.65 7807.84 8640.84 8332.65 5
"7371" 6.66 7821.99 8657.24 8350.96 5
"7372" 6.67 7842.45 8673.11 8369.28 5
"7373" 6.68 7861.61 8698.25 8387.63 5
"7374" 6.69 7876.63 8717.99 8405.99 5
"7375" 6.7 7891.86 8736.8 8424.36 5
"7376" 6.71 7904.19 8754.92 8442.75 5
"7377" 6.72 7916.32 8772.26 8461.16 5
"7378" 6.73 7937.73 8793.88 8479.59 5
"7379" 6.74 7954.74 8812.14 8498.03 5
"7380" 6.75 7966.54 8835.23 8516.49 5
"7381" 6.76 7995.41 8847.47 8534.97 5
"7382" 6.77 8015.91 8868.51 8553.46 5
"7383" 6.78 8021.5 8889.84 8571.97 5
"7384" 6.79 8051.91 8907.81 8590.49 5
"7385" 6.8 8065 8940.92 8609.04 5
"7386" 6.81 8088.1 8948.72 8627.6 5
"7387" 6.82 8100.15 8975.04 8646.17 5
"7388" 6.83 8123.64 8991.61 8664.77 5
"7389" 6.84 8138.03 9025.39 8683.37 5
"7390" 6.85 8157.85 9027.98 8702 5
"7391" 6.86 8176 9046.92 8720.64 5
"7392" 6.87 8196.5 9070.21 8739.3 5
"7393" 6.88 8200.44 9089.38 8757.98 5
"7394" 6.89 8233.36 9102.52 8776.67 5
"7395" 6.9 8243.91 9122.33 8795.38 5
"7396" 6.91 8256.24 9146.83 8814.1 5
"7397" 6.92 8273.25 9161.26 8832.85 5
"7398" 6.93 8287.21 9192.25 8851.61 5
"7399" 6.94 8306.63 9207.69 8870.38 5
"7400" 6.95 8322.38 9224.99 8889.17 5
"7401" 6.96 8336.12 9240.05 8907.98 5
"7402" 6.97 8365.62 9267.87 8926.81 5
"7403" 6.98 8379.86 9284.97 8945.65 5
"7404" 6.99 8397.09 9304.29 8964.5 5
"7405" 7 8422.81 9327.46 8983.38 5
"7406" 7.01 8430.76 9339.08 9002.27 5
"7407" 7.02 8444.69 9355.32 9021.18 5
"7408" 7.03 8470.51 9380.2 9040.1 5
"7409" 7.04 8487.25 9401.47 9059.04 5
"7410" 7.05 8507.24 9416.64 9078 5
"7411" 7.06 8515.1 9442.86 9096.97 5
"7412" 7.07 8534.66 9459.77 9115.96 5
"7413" 7.08 8550.69 9489.38 9134.97 5
"7414" 7.09 8568.39 9504.04 9153.99 5
"7415" 7.1 8593.11 9519.77 9173.03 5
"7416" 7.11 8619.76 9537.21 9192.08 5
"7417" 7.12 8633.88 9564.07 9211.16 5
"7418" 7.13 8647.91 9586.06 9230.24 5
"7419" 7.14 8666.08 9596.45 9249.35 5
"7420" 7.15 8682.9 9620.49 9268.47 5
"7421" 7.16 8706.25 9636.37 9287.61 5
"7422" 7.17 8721.19 9662.99 9306.76 5
"7423" 7.18 8745.85 9680.91 9325.93 5
"7424" 7.19 8754.43 9707.69 9345.12 5
"7425" 7.2 8776.91 9716.54 9364.32 5
"7426" 7.21 8795.62 9740.19 9383.54 5
"7427" 7.22 8816.05 9756.47 9402.78 5
"7428" 7.23 8824.75 9779.27 9422.03 5
"7429" 7.24 8843.96 9804.76 9441.3 5
"7430" 7.25 8858.29 9820.96 9460.58 5
"7431" 7.26 8878.31 9851.17 9479.88 5
"7432" 7.27 8895.71 9859.85 9499.2 5
"7433" 7.28 8912.63 9879.24 9518.53 5
"7434" 7.29 8941.13 9897.96 9537.88 5
"7435" 7.3 8950.82 9927.63 9557.25 5
"7436" 7.31 8971.82 9949.16 9576.63 5
"7437" 7.32 9005.06 9962.89 9596.03 5
"7438" 7.33 9015.66 9991.59 9615.44 5
"7439" 7.34 9032.6 9993.35 9634.88 5
"7440" 7.35 9054.22 10028.85 9654.32 5
"7441" 7.36 9061.99 10043.42 9673.79 5
"7442" 7.37 9093.9 10062.37 9693.27 5
"7443" 7.38 9084.12 10087.17 9712.76 5
"7444" 7.39 9120.52 10099.95 9732.27 5
"7445" 7.4 9135.58 10125.75 9751.8 5
"7446" 7.41 9142.35 10144.41 9771.35 5
"7447" 7.42 9180.43 10173.73 9790.91 5
"7448" 7.43 9197.98 10190.67 9810.49 5
"7449" 7.44 9199.77 10207.29 9830.08 5
"7450" 7.45 9227.88 10229.82 9849.69 5
"7451" 7.46 9251.9 10259.44 9869.31 5
"7452" 7.47 9257.34 10279.85 9888.96 5
"7453" 7.48 9280.78 10283.78 9908.61 5
"7454" 7.49 9299.29 10313.58 9928.29 5
"7455" 7.5 9326.88 10335.39 9947.98 5
"7456" 7.51 9341.82 10348.14 9967.68 5
"7457" 7.52 9359.63 10369.49 9987.41 5
"7458" 7.53 9377.89 10404.12 10007.14 5
"7459" 7.54 9393.16 10404.5 10026.9 5
"7460" 7.55 9410.05 10439.96 10046.67 5
"7461" 7.56 9429.32 10451.28 10066.46 5
"7462" 7.57 9439.94 10483.81 10086.26 5
"7463" 7.58 9471.81 10502.84 10106.08 5
"7464" 7.59 9489.23 10523.24 10125.91 5
"7465" 7.6 9505.59 10526.08 10145.77 5
"7466" 7.61 9521.52 10557.87 10165.63 5
"7467" 7.62 9542.6 10586.17 10185.52 5
"7468" 7.63 9555.81 10597.89 10205.41 5
"7469" 7.64 9572.48 10621.03 10225.33 5
"7470" 7.65 9603.95 10642.15 10245.26 5
"7471" 7.66 9627.44 10666.34 10265.21 5
"7472" 7.67 9639.33 10683.62 10285.17 5
"7473" 7.68 9652.32 10705 10305.15 5
"7474" 7.69 9667.46 10730.75 10325.15 5
"7475" 7.7 9687.48 10752.52 10345.16 5
"7476" 7.71 9721.53 10767.53 10365.19 5
"7477" 7.72 9734.81 10793.25 10385.23 5
"7478" 7.73 9748.4 10815.94 10405.29 5
"7479" 7.74 9772.11 10830.7 10425.36 5
"7480" 7.75 9782.41 10848.23 10445.46 5
"7481" 7.76 9801.59 10885.94 10465.56 5
"7482" 7.77 9821.7 10885.71 10485.69 5
"7483" 7.78 9825.25 10919.53 10505.83 5
"7484" 7.79 9848.01 10935.84 10525.98 5
"7485" 7.8 9875.7 10959.4 10546.15 5
"7486" 7.81 9899.39 10991.04 10566.34 5
"7487" 7.82 9917.61 10995.4 10586.54 5
"7488" 7.83 9941.28 11021.88 10606.76 5
"7489" 7.84 9948.48 11037.72 10627 5
"7490" 7.85 9971.9 11075.82 10647.25 5
"7491" 7.86 9987.15 11081.11 10667.51 5
"7492" 7.87 10012.91 11109.7 10687.79 5
"7493" 7.88 10030.92 11117.95 10708.09 5
"7494" 7.89 10045.4 11157.71 10728.41 5
"7495" 7.9 10075.59 11152.03 10748.74 5
"7496" 7.91 10081.81 11181.12 10769.08 5
"7497" 7.92 10106.57 11226.67 10789.44 5
"7498" 7.93 10116.52 11224.01 10809.82 5
"7499" 7.94 10145.24 11254.82 10830.22 5
"7500" 7.95 10158.8 11267.09 10850.62 5
"7501" 7.96 10179.3 11296.89 10871.05 5
"7502" 7.97 10216.6 11321.31 10891.49 5
"7503" 7.98 10211.79 11325 10911.95 5
"7504" 7.99 10250.24 11359.39 10932.42 5
"7505" 8 10265.87 11384.41 10952.91 5
"7506" 8.01 10281.59 11398.43 10973.41 5
"7507" 8.02 10298.69 11424.65 10993.93 5
"7508" 8.03 10319.47 11446.62 11014.47 5
"7509" 8.04 10336.82 11457.93 11035.02 5
"7510" 8.05 10355.11 11480.42 11055.59 5
"7511" 8.06 10365.59 11522.33 11076.17 5
"7512" 8.07 10397.7 11536.5 11096.77 5
"7513" 8.08 10408.13 11557.86 11117.38 5
"7514" 8.09 10426.63 11579.77 11138.01 5
"7515" 8.1 10454.35 11588.14 11158.66 5
"7516" 8.11 10463.88 11617.36 11179.32 5
"7517" 8.12 10475.66 11648.11 11200 5
"7518" 8.13 10515.56 11664.61 11220.69 5
"7519" 8.14 10534.37 11687.58 11241.4 5
"7520" 8.15 10549.02 11702.81 11262.12 5
"7521" 8.16 10566.76 11714.47 11282.86 5
"7522" 8.17 10587.22 11760.66 11303.62 5
"7523" 8.18 10604.02 11773.43 11324.39 5
"7524" 8.19 10625.39 11784.79 11345.18 5
"7525" 8.2 10627.33 11810.49 11365.98 5
"7526" 8.21 10675.61 11825.6 11386.8 5
"7527" 8.22 10685.22 11851.61 11407.63 5
"7528" 8.23 10715.69 11874.72 11428.48 5
"7529" 8.24 10720.94 11896.73 11449.35 5
"7530" 8.25 10732.33 11930.51 11470.23 5
"7531" 8.26 10771.13 11944.52 11491.13 5
"7532" 8.27 10772.53 11974.43 11512.04 5
