"h" "inf" "sup" "maxpost" "period"
"2254" -0.48 48.82 555.76 401.58 2
"2255" -0.47 51.1 545.07 402.49 2
"2256" -0.46 49.69 545.39 403.4 2
"2257" -0.45 53.95 553.46 404.32 2
"2258" -0.44 61.29 556.73 405.23 2
"2259" -0.43 61.06 540.58 406.15 2
"2260" -0.42 70.18 561.55 407.07 2
"2261" -0.41 65.42 561.29 407.98 2
"2262" -0.4 63.91 545.68 408.9 2
"2263" -0.39 67.64 547.08 409.82 2
"2264" -0.38 74 546.2 410.74 2
"2265" -0.37 76.72 563.27 411.66 2
"2266" -0.36 70.78 562.81 412.59 2
"2267" -0.35 80.77 554.16 413.51 2
"2268" -0.34 80.48 567.6 414.43 2
"2269" -0.33 83.71 552.62 415.36 2
"2270" -0.32 85.67 553.62 416.28 2
"2271" -0.31 86.92 560.21 417.21 2
"2272" -0.3 91.78 553.47 418.14 2
"2273" -0.29 94.57 570.91 419.06 2
"2274" -0.28 84.22 556.42 419.99 2
"2275" -0.27 96.2 564.31 420.92 2
"2276" -0.26 101.51 557.14 421.85 2
"2277" -0.25 96.91 564.82 422.78 2
"2278" -0.24 99.57 570.17 423.72 2
"2279" -0.23 101.15 575.32 424.65 2
"2280" -0.22 105.3 559.38 425.58 2
"2281" -0.21 121.95 564.24 426.52 2
"2282" -0.2 105.16 572.64 427.45 2
"2283" -0.19 111.9 573.03 428.39 2
"2284" -0.18 118.37 586.39 429.33 2
"2285" -0.17 119.95 576.37 430.26 2
"2286" -0.16 133.28 578.71 431.2 2
"2287" -0.15 126.52 579.53 432.14 2
"2288" -0.14 120.47 585.53 433.08 2
"2289" -0.13 130.22 580.05 434.02 2
"2290" -0.12 124.32 588.1 434.97 2
"2291" -0.11 133.15 582.46 435.91 2
"2292" -0.1 131.41 583.19 436.85 2
"2293" -0.09 153.17 578.63 437.8 2
"2294" -0.08 136.82 570.82 438.74 2
"2295" -0.07 142.22 584.01 439.69 2
"2296" -0.06 150.44 595.75 440.64 2
"2297" -0.05 145.03 586.99 441.58 2
"2298" -0.04 152.13 591.2 442.53 2
"2299" -0.03 150.67 586.54 443.48 2
"2300" -0.02 159.9 584.83 444.43 2
"2301" -0.01 164.27 600.27 445.38 2
"2302" 0 163.02 604.75 446.33 2
"2303" 0.01 162.92 604 447.29 2
"2304" 0.02 171.82 595.73 448.24 2
"2305" 0.03 175.86 595.06 449.2 2
"2306" 0.04 168.07 594.83 450.15 2
"2307" 0.05 173.51 599.65 451.11 2
"2308" 0.06 179.49 607.15 452.06 2
"2309" 0.07 183.58 599.62 453.02 2
"2310" 0.08 185.93 609.58 453.98 2
"2311" 0.09 177.56 601.36 454.94 2
"2312" 0.1 183.98 615.18 455.9 2
"2313" 0.11 203.91 613.16 456.86 2
"2314" 0.12 188.36 602.74 457.82 2
"2315" 0.13 200.92 625 458.78 2
"2316" 0.14 202.21 621.86 459.75 2
"2317" 0.15 194.03 615.69 460.71 2
"2318" 0.16 207.06 617.09 461.68 2
"2319" 0.17 207.12 622.85 462.64 2
"2320" 0.18 210.16 621.88 463.61 2
"2321" 0.19 221.33 621.8 464.58 2
"2322" 0.2 220.28 626.59 465.54 2
"2323" 0.21 231.25 631.62 466.51 2
"2324" 0.22 221.51 624.68 467.48 2
"2325" 0.23 224.48 638.71 468.45 2
"2326" 0.24 224.2 638.28 469.43 2
"2327" 0.25 234.1 643.56 470.4 2
"2328" 0.26 240.89 635.89 471.37 2
"2329" 0.27 240.36 646.8 472.34 2
"2330" 0.28 246.49 650.12 473.32 2
"2331" 0.29 256.65 653.03 474.29 2
"2332" 0.3 238.53 665.41 475.27 2
"2333" 0.31 250.01 655.67 476.25 2
"2334" 0.32 258.2 657.87 477.23 2
"2335" 0.33 265.15 653.64 478.21 2
"2336" 0.34 268.34 659.5 479.18 2
"2337" 0.35 273.85 670.34 480.17 2
"2338" 0.36 275.15 663.59 481.15 2
"2339" 0.37 283.33 672.57 482.13 2
"2340" 0.38 276.43 677.34 483.11 2
"2341" 0.39 279.19 690.33 484.09 2
"2342" 0.4 285.07 686.46 485.08 2
"2343" 0.41 290.83 673.28 488.15 2
"2344" 0.42 301.2 685.65 492.03 2
"2345" 0.43 295.09 693.8 495.91 2
"2346" 0.44 302.59 690.35 499.81 2
"2347" 0.45 308.62 703.85 503.73 2
"2348" 0.46 305.38 698.83 507.65 2
"2349" 0.47 318.45 707.96 511.59 2
"2350" 0.48 313.36 709.63 515.54 2
"2351" 0.49 328.71 711.15 519.51 2
"2352" 0.5 321.75 714.28 523.48 2
"2353" 0.51 324.91 724 527.47 2
"2354" 0.52 327.81 725.55 531.48 2
"2355" 0.53 327.42 728.75 535.49 2
"2356" 0.54 340.87 734.84 539.52 2
"2357" 0.55 343.86 742.62 543.56 2
"2358" 0.56 353.9 746.24 547.62 2
"2359" 0.57 345.22 754.8 551.68 2
"2360" 0.58 351.44 745.28 555.76 2
"2361" 0.59 364.65 752.49 559.85 2
"2362" 0.6 373.86 768.22 563.96 2
"2363" 0.61 367.41 766.56 568.08 2
"2364" 0.62 360.48 768.48 572.21 2
"2365" 0.63 370.98 765.7 576.35 2
"2366" 0.64 372.32 765.71 580.5 2
"2367" 0.65 387.45 787.64 584.67 2
"2368" 0.66 380.16 784.72 588.85 2
"2369" 0.67 398.26 778.58 593.05 2
"2370" 0.68 401.07 790.35 597.25 2
"2371" 0.69 397.48 791.13 601.47 2
"2372" 0.7 408.57 809.25 605.7 2
"2373" 0.71 416.71 810.51 609.94 2
"2374" 0.72 420.4 813.36 614.2 2
"2375" 0.73 416.33 804.49 618.47 2
"2376" 0.74 413.62 815.56 622.75 2
"2377" 0.75 440 824.73 627.04 2
"2378" 0.76 438.45 822.57 631.35 2
"2379" 0.77 431.22 824.33 635.67 2
"2380" 0.78 440.55 828.93 640 2
"2381" 0.79 448.04 853.48 644.34 2
"2382" 0.8 460.54 841.23 648.69 2
"2383" 0.81 452.4 850.19 653.06 2
"2384" 0.82 460.68 848.06 657.44 2
"2385" 0.83 467.9 856.45 661.83 2
"2386" 0.84 479.39 850.62 666.24 2
"2387" 0.85 479.51 865.32 670.66 2
"2388" 0.86 475.4 870.29 675.09 2
"2389" 0.87 495.88 874.17 679.53 2
"2390" 0.88 487.92 875.03 683.98 2
"2391" 0.89 493.36 892.55 688.45 2
"2392" 0.9 491.38 898.58 692.93 2
"2393" 0.91 490.18 893.75 697.42 2
"2394" 0.92 504.02 894.57 701.92 2
"2395" 0.93 513.71 898.48 706.44 2
"2396" 0.94 517.07 905.79 710.96 2
"2397" 0.95 517.32 912.53 715.5 2
"2398" 0.96 526.58 921.9 720.06 2
"2399" 0.97 531.89 919.35 724.62 2
"2400" 0.98 521.28 916.36 729.2 2
"2401" 0.99 533.94 922.55 733.79 2
"2402" 1 534.27 938.06 738.39 2
"2403" 1.01 546.42 940.59 743 2
"2404" 1.02 539.46 939.84 747.62 2
"2405" 1.03 552.34 941.99 752.26 2
"2406" 1.04 556.01 948.35 756.91 2
"2407" 1.05 565.19 953.72 761.57 2
"2408" 1.06 558.26 952.55 766.25 2
"2409" 1.07 574.33 960.83 770.93 2
"2410" 1.08 573.84 963.41 775.63 2
"2411" 1.09 581.29 967.51 780.34 2
"2412" 1.1 591.99 982.96 785.06 2
"2413" 1.11 585.41 978.37 789.8 2
"2414" 1.12 592.99 1001.3 794.54 2
"2415" 1.13 592.7 996.36 799.3 2
"2416" 1.14 610.48 994.63 804.07 2
"2417" 1.15 611.14 1011.41 808.85 2
"2418" 1.16 610.64 1007.48 813.64 2
"2419" 1.17 617.62 1016.9 818.45 2
"2420" 1.18 614.44 1016.65 823.27 2
"2421" 1.19 625.01 1033.94 828.1 2
"2422" 1.2 636.71 1029.75 832.94 2
"2423" 1.21 633.56 1040.81 837.79 2
"2424" 1.22 634.19 1034.29 842.66 2
"2425" 1.23 646.8 1038.82 847.54 2
"2426" 1.24 654.45 1054.63 852.42 2
"2427" 1.25 655.59 1049.87 857.33 2
"2428" 1.26 660.23 1057.85 862.24 2
"2429" 1.27 671.74 1067.9 867.16 2
"2430" 1.28 669.88 1070.68 872.1 2
"2431" 1.29 685.6 1072.19 877.05 2
"2432" 1.3 673.18 1091.91 882.01 2
"2433" 1.31 679.05 1080.8 886.98 2
"2434" 1.32 693.12 1094.98 891.97 2
"2435" 1.33 703.73 1091.7 896.96 2
"2436" 1.34 697.67 1093.47 901.97 2
"2437" 1.35 704.2 1111.12 906.99 2
"2438" 1.36 721.39 1103.97 912.02 2
"2439" 1.37 710.72 1112.7 917.06 2
"2440" 1.38 723.93 1124.4 922.12 2
"2441" 1.39 728.87 1122.76 927.18 2
"2442" 1.4 737.65 1130.89 932.26 2
"2443" 1.41 737.77 1133.83 937.35 2
"2444" 1.42 742.66 1145.25 942.45 2
"2445" 1.43 753.77 1153.29 947.57 2
"2446" 1.44 751.79 1146.19 952.69 2
"2447" 1.45 759.02 1165.01 957.83 2
"2448" 1.46 763.29 1154.26 962.98 2
"2449" 1.47 767.71 1162.99 968.14 2
"2450" 1.48 765.65 1168.9 973.31 2
"2451" 1.49 776.21 1172.03 978.49 2
"2452" 1.5 786.4 1179.78 983.69 2
"2453" 1.51 788.75 1186.71 988.89 2
"2454" 1.52 799.11 1188.45 994.11 2
"2455" 1.53 792.29 1197.28 999.34 2
"2456" 1.54 803.28 1196.52 1004.58 2
"2457" 1.55 808.3 1215.48 1009.83 2
"2458" 1.56 815.66 1212.25 1015.1 2
"2459" 1.57 828.9 1219.89 1020.37 2
"2460" 1.58 826.26 1216.82 1025.66 2
"2461" 1.59 832.27 1224.01 1030.96 2
"2462" 1.6 837.57 1239.43 1036.27 2
"2463" 1.61 830.49 1249.8 1041.59 2
"2464" 1.62 851.29 1244.32 1046.93 2
"2465" 1.63 843.36 1240.43 1052.27 2
"2466" 1.64 849.89 1259.78 1057.63 2
"2467" 1.65 856.37 1266.01 1063 2
"2468" 1.66 864.87 1265.84 1068.38 2
"2469" 1.67 874.55 1276.92 1073.77 2
"2470" 1.68 880.81 1281.36 1079.17 2
"2471" 1.69 885.86 1286.45 1084.58 2
"2472" 1.7 880.6 1292.87 1090.01 2
"2473" 1.71 895 1289.63 1095.45 2
"2474" 1.72 913 1297.66 1100.89 2
"2475" 1.73 895.13 1306.26 1106.35 2
"2476" 1.74 925.41 1309.65 1111.83 2
"2477" 1.75 908.68 1315.15 1117.31 2
"2478" 1.76 918.45 1324.99 1122.8 2
"2479" 1.77 921.82 1331.57 1128.31 2
"2480" 1.78 935.85 1328.59 1133.82 2
"2481" 1.79 932.38 1335.44 1139.35 2
"2482" 1.8 937.48 1337.76 1144.89 2
"2483" 1.81 948.97 1348.27 1150.44 2
"2484" 1.82 952.67 1356.36 1156 2
"2485" 1.83 964.81 1364.26 1161.58 2
"2486" 1.84 959.11 1352.72 1167.16 2
"2487" 1.85 977.28 1372.95 1172.76 2
"2488" 1.86 979.84 1379.25 1178.37 2
"2489" 1.87 969.05 1382.96 1183.98 2
"2490" 1.88 986.88 1392.58 1189.61 2
"2491" 1.89 993.64 1387.08 1195.26 2
"2492" 1.9 1005.65 1397.49 1200.91 2
"2493" 1.91 1004.48 1396.18 1206.57 2
"2494" 1.92 1002.45 1413.16 1212.25 2
"2495" 1.93 1019.41 1418.14 1217.93 2
"2496" 1.94 1019.63 1424.92 1223.63 2
"2497" 1.95 1032.08 1425 1229.34 2
"2498" 1.96 1028.86 1436.74 1235.06 2
"2499" 1.97 1042.13 1433.7 1240.79 2
"2500" 1.98 1047.14 1452.51 1246.53 2
"2501" 1.99 1044.62 1451.37 1252.29 2
"2502" 2 1058.86 1464.08 1258.05 2
"2503" 2.01 1063.88 1465.35 1263.83 2
"2504" 2.02 1073.72 1477.61 1269.62 2
"2505" 2.03 1070.61 1474.18 1275.41 2
"2506" 2.04 1082.48 1475.82 1281.22 2
"2507" 2.05 1085.01 1482.98 1287.04 2
"2508" 2.06 1086 1482.04 1292.88 2
"2509" 2.07 1091.61 1497.3 1298.72 2
"2510" 2.08 1093.39 1500.76 1304.57 2
"2511" 2.09 1106.95 1512.69 1310.44 2
"2512" 2.1 1108.34 1520.17 1316.31 2
"2513" 2.11 1129.21 1515.88 1322.2 2
"2514" 2.12 1121.31 1527.02 1328.1 2
"2515" 2.13 1141.59 1533.84 1334.01 2
"2516" 2.14 1139.13 1534.47 1339.93 2
"2517" 2.15 1138.91 1545.36 1345.86 2
"2518" 2.16 1151.51 1549.76 1351.81 2
"2519" 2.17 1152.55 1555.63 1357.76 2
"2520" 2.18 1176.09 1567.84 1363.72 2
"2521" 2.19 1161.61 1561.5 1369.7 2
"2522" 2.2 1181.97 1571.12 1375.69 2
"2523" 2.21 1176.45 1576.56 1381.69 2
"2524" 2.22 1179.36 1580.95 1387.69 2
"2525" 2.23 1185.98 1579.81 1393.71 2
"2526" 2.24 1201.53 1594.48 1399.75 2
"2527" 2.25 1204.53 1606.02 1405.79 2
"2528" 2.26 1202.45 1617.99 1411.84 2
"2529" 2.27 1221.97 1628.64 1417.91 2
"2530" 2.28 1226.93 1621.88 1423.98 2
"2531" 2.29 1233.6 1627.79 1430.07 2
"2532" 2.3 1231.51 1635.85 1436.16 2
"2533" 2.31 1231.8 1642.67 1442.27 2
"2534" 2.32 1247.18 1655.48 1448.39 2
"2535" 2.33 1250.82 1643.95 1454.52 2
"2536" 2.34 1256.75 1662.95 1460.66 2
"2537" 2.35 1265.26 1672.46 1466.81 2
"2538" 2.36 1275.47 1670.07 1472.98 2
"2539" 2.37 1282.96 1663.83 1479.15 2
"2540" 2.38 1282.16 1685.45 1485.33 2
"2541" 2.39 1284.86 1696.19 1491.53 2
"2542" 2.4 1294.3 1705.34 1497.74 2
"2543" 2.41 1300.9 1699.96 1503.95 2
"2544" 2.42 1314.22 1716.13 1510.18 2
"2545" 2.43 1315.09 1717.97 1516.42 2
"2546" 2.44 1324.08 1723.56 1522.67 2
"2547" 2.45 1326.13 1726.15 1528.93 2
"2548" 2.46 1324.18 1731.42 1535.2 2
"2549" 2.47 1330.1 1739.81 1541.48 2
"2550" 2.48 1345.22 1758.8 1547.78 2
"2551" 2.49 1363.62 1755.25 1554.08 2
"2552" 2.5 1366.18 1763.77 1560.4 2
"2553" 2.51 1361.91 1771.78 1566.72 2
"2554" 2.52 1365.71 1775.47 1573.06 2
"2555" 2.53 1381.3 1779.69 1579.41 2
"2556" 2.54 1382.91 1792.78 1585.76 2
"2557" 2.55 1389.15 1783.43 1592.13 2
"2558" 2.56 1400.79 1807.48 1598.51 2
"2559" 2.57 1403.4 1808.09 1604.9 2
"2560" 2.58 1416.59 1825.25 1611.3 2
"2561" 2.59 1418.3 1819.19 1617.72 2
"2562" 2.6 1419 1823.87 1624.14 2
"2563" 2.61 1430.97 1829.73 1630.57 2
"2564" 2.62 1424.76 1843.16 1637.02 2
"2565" 2.63 1446.25 1847.81 1643.47 2
"2566" 2.64 1447.82 1850.25 1649.94 2
"2567" 2.65 1458.98 1862.39 1656.41 2
"2568" 2.66 1463.9 1861.91 1662.9 2
"2569" 2.67 1462.3 1863.78 1669.4 2
"2570" 2.68 1472.69 1877.69 1675.91 2
"2571" 2.69 1479.92 1887.08 1682.43 2
"2572" 2.7 1487.73 1890.08 1688.96 2
"2573" 2.71 1486 1892.23 1695.5 2
"2574" 2.72 1507.43 1898.76 1702.05 2
"2575" 2.73 1505.96 1908.81 1708.61 2
"2576" 2.74 1521.63 1919.21 1715.18 2
"2577" 2.75 1521.53 1918.08 1721.77 2
"2578" 2.76 1518.87 1924.59 1728.36 2
"2579" 2.77 1539.29 1937.85 1734.97 2
"2580" 2.78 1545.61 1940.55 1741.58 2
"2581" 2.79 1546.74 1946.89 1748.21 2
"2582" 2.8 1546.58 1973.38 1754.84 2
"2583" 2.81 1552.32 1967.43 1761.49 2
"2584" 2.82 1567.32 1976.22 1768.15 2
"2585" 2.83 1570.37 1978.5 1774.82 2
"2586" 2.84 1572.02 1983.14 1781.5 2
"2587" 2.85 1578.21 1996.82 1788.19 2
"2588" 2.86 1594.03 1997.02 1794.89 2
"2589" 2.87 1593.41 2006.44 1801.6 2
"2590" 2.88 1600.34 2008.2 1808.32 2
"2591" 2.89 1609.54 2020.56 1815.05 2
"2592" 2.9 1621.03 2027.47 1821.79 2
"2593" 2.91 1615.86 2031.62 1828.55 2
"2594" 2.92 1626.79 2023.23 1835.31 2
"2595" 2.93 1639.22 2048.35 1842.08 2
"2596" 2.94 1641.97 2048.94 1848.87 2
"2597" 2.95 1652.91 2056.63 1855.66 2
"2598" 2.96 1650.25 2073.72 1862.47 2
"2599" 2.97 1669.9 2081.84 1869.29 2
"2600" 2.98 1675.94 2071.71 1876.11 2
"2601" 2.99 1676.09 2096.68 1882.95 2
"2602" 3 1680.83 2096.56 1889.8 2
"2603" 3.01 1689.46 2103.48 1896.66 2
"2604" 3.02 1701.02 2113.37 1903.53 2
"2605" 3.03 1707.15 2119.69 1910.41 2
"2606" 3.04 1711.83 2118.27 1917.3 2
"2607" 3.05 1721.13 2130.25 1924.2 2
"2608" 3.06 1724.28 2120.19 1931.11 2
"2609" 3.07 1734.42 2141.16 1938.03 2
"2610" 3.08 1740.21 2156.58 1944.96 2
"2611" 3.09 1737.77 2160.63 1951.9 2
"2612" 3.1 1737.47 2156.77 1958.85 2
"2613" 3.11 1762.62 2175.68 1965.82 2
"2614" 3.12 1772.77 2174.07 1972.79 2
"2615" 3.13 1775.86 2183.19 1979.78 2
"2616" 3.14 1776.88 2186.28 1986.77 2
"2617" 3.15 1786.2 2194.29 1993.77 2
"2618" 3.16 1786.91 2203.3 2000.79 2
"2619" 3.17 1803.03 2216.66 2007.82 2
"2620" 3.18 1799.8 2227.14 2014.85 2
"2621" 3.19 1817.93 2233.47 2021.9 2
"2622" 3.2 1826.97 2223.02 2028.96 2
"2623" 3.21 1825.29 2241.08 2036.02 2
"2624" 3.22 1838.18 2244.05 2043.1 2
"2625" 3.23 1843.83 2257.75 2050.19 2
"2626" 3.24 1848.12 2269.71 2057.29 2
"2627" 3.25 1852.79 2272.05 2064.4 2
"2628" 3.26 1870.97 2281.94 2071.51 2
"2629" 3.27 1865.9 2284.1 2078.64 2
"2630" 3.28 1890.47 2296.91 2085.78 2
"2631" 3.29 1884.29 2293.87 2092.93 2
"2632" 3.3 1888.46 2309.34 2100.09 2
"2633" 3.31 1900.99 2321.21 2107.26 2
"2634" 3.32 1914.12 2308.2 2114.45 2
"2635" 3.33 1910.21 2329.72 2121.64 2
"2636" 3.34 1919.65 2334.54 2128.84 2
"2637" 3.35 1930.06 2335.23 2136.05 2
"2638" 3.36 1942.9 2346.87 2143.27 2
"2639" 3.37 1942.43 2359.18 2150.51 2
"2640" 3.38 1953.3 2361.23 2157.75 2
"2641" 3.39 1965.3 2368.17 2165 2
"2642" 3.4 1969.09 2376.95 2172.27 2
"2643" 3.41 1972.71 2382.61 2179.54 2
"2644" 3.42 1982.28 2394.59 2186.82 2
"2645" 3.43 1995.08 2387.18 2194.12 2
"2646" 3.44 1984.25 2411.64 2201.42 2
"2647" 3.45 2006.71 2414.04 2208.74 2
"2648" 3.46 2009.31 2415.53 2216.06 2
"2649" 3.47 2016.76 2417.27 2223.4 2
"2650" 3.48 2029.84 2440.78 2230.74 2
"2651" 3.49 2037.93 2444.28 2238.1 2
"2652" 3.5 2038.81 2448.29 2245.47 2
"2653" 3.51 2040.65 2462.77 2252.84 2
"2654" 3.52 2056.77 2461.69 2260.23 2
"2655" 3.53 2052.15 2473.29 2267.63 2
"2656" 3.54 2064.93 2473.25 2275.03 2
"2657" 3.55 2073.04 2485.85 2282.45 2
"2658" 3.56 2083.73 2493.64 2289.88 2
"2659" 3.57 2086.3 2496.26 2297.32 2
"2660" 3.58 2100.04 2513.73 2304.76 2
"2661" 3.59 2108.59 2519.4 2312.22 2
"2662" 3.6 2114.21 2539.87 2319.69 2
"2663" 3.61 2113.11 2529.73 2327.17 2
"2664" 3.62 2127.29 2544.02 2334.66 2
"2665" 3.63 2145.31 2550.65 2342.15 2
"2666" 3.64 2137.14 2555.38 2349.66 2
"2667" 3.65 2148.91 2560.71 2357.18 2
"2668" 3.66 2155.13 2573.79 2364.71 2
"2669" 3.67 2154.96 2575.52 2372.25 2
"2670" 3.68 2169.07 2578.68 2379.8 2
"2671" 3.69 2180.91 2596.81 2387.36 2
"2672" 3.7 2184.89 2598.03 2394.93 2
"2673" 3.71 2189.78 2606.74 2402.51 2
"2674" 3.72 2191.29 2615.59 2410.1 2
"2675" 3.73 2215.31 2621.01 2417.7 2
"2676" 3.74 2210.14 2642.47 2425.31 2
"2677" 3.75 2216.57 2637.72 2432.93 2
"2678" 3.76 2231.81 2654.1 2440.56 2
"2679" 3.77 2248.29 2654.96 2448.2 2
"2680" 3.78 2245.72 2657.59 2455.85 2
"2681" 3.79 2259.95 2667.07 2463.51 2
"2682" 3.8 2257.92 2673.96 2471.18 2
"2683" 3.81 2271.97 2676.35 2478.86 2
"2684" 3.82 2280.63 2695.83 2486.55 2
"2685" 3.83 2284.08 2704.1 2494.26 2
"2686" 3.84 2293.47 2714.03 2501.97 2
"2687" 3.85 2304.71 2727.88 2509.69 2
"2688" 3.86 2313.18 2734.52 2517.42 2
"2689" 3.87 2316.53 2731.97 2525.16 2
"2690" 3.88 2329.99 2743.36 2532.91 2
"2691" 3.89 2330.38 2754.59 2540.67 2
"2692" 3.9 2351.26 2751.45 2548.44 2
"2693" 3.91 2345.66 2758.31 2556.22 2
"2694" 3.92 2358.56 2768.5 2564.02 2
"2695" 3.93 2371.02 2789.95 2571.82 2
"2696" 3.94 2366.43 2783.21 2579.63 2
"2697" 3.95 2371.57 2788.78 2587.45 2
"2698" 3.96 2386.45 2799.92 2595.28 2
"2699" 3.97 2396.66 2806.14 2603.12 2
"2700" 3.98 2416.99 2823.67 2610.97 2
"2701" 3.99 2413.14 2838 2618.83 2
"2702" 4 2418.48 2838.59 2626.71 2
"2703" 4.01 2421.96 2842.69 2634.59 2
"2704" 4.02 2436.57 2856.86 2642.48 2
"2705" 4.03 2436.99 2857.4 2650.38 2
"2706" 4.04 2438.78 2862.95 2658.29 2
"2707" 4.05 2461.11 2872.2 2666.21 2
"2708" 4.06 2463.56 2891.65 2674.14 2
"2709" 4.07 2472.98 2895.53 2682.08 2
"2710" 4.08 2476.63 2894.71 2690.04 2
"2711" 4.09 2492.26 2909.86 2698 2
"2712" 4.1 2495.39 2911.41 2705.97 2
"2713" 4.11 2493.93 2936.82 2713.95 2
"2714" 4.12 2524.09 2931.79 2721.94 2
"2715" 4.13 2509.72 2951.25 2729.94 2
"2716" 4.14 2526.41 2949.99 2737.95 2
"2717" 4.15 2539.64 2957.9 2745.97 2
"2718" 4.16 2538.1 2958.84 2754 2
"2719" 4.17 2559.33 2970.47 2762.04 2
"2720" 4.18 2552.56 2980.46 2770.09 2
"2721" 4.19 2569.25 2996.45 2778.15 2
"2722" 4.2 2581.69 2997.5 2786.22 2
"2723" 4.21 2594.79 3011.8 2794.3 2
"2724" 4.22 2586.28 3008.9 2802.39 2
"2725" 4.23 2609.27 3015.8 2810.49 2
"2726" 4.24 2603.46 3022.62 2818.6 2
"2727" 4.25 2610.09 3036.44 2826.72 2
"2728" 4.26 2626.57 3043.35 2834.85 2
"2729" 4.27 2637.83 3052.71 2842.99 2
"2730" 4.28 2640.82 3059.94 2851.14 2
"2731" 4.29 2650.08 3061.87 2859.3 2
"2732" 4.3 2652.51 3089.37 2867.47 2
"2733" 4.31 2667.19 3084.67 2875.64 2
"2734" 4.32 2685.96 3097.26 2883.83 2
"2735" 4.33 2690.19 3100.72 2892.03 2
"2736" 4.34 2698.6 3116.53 2900.24 2
"2737" 4.35 2701.59 3131.67 2908.46 2
"2738" 4.36 2714.12 3124.77 2916.69 2
"2739" 4.37 2712.59 3139.18 2924.92 2
"2740" 4.38 2724.17 3148.84 2933.17 2
"2741" 4.39 2732.52 3157.78 2941.43 2
"2742" 4.4 2735.47 3156.9 2949.69 2
"2743" 4.41 2749.68 3171.99 2957.97 2
"2744" 4.42 2754 3173.07 2966.26 2
"2745" 4.43 2756.88 3183.96 2974.55 2
"2746" 4.44 2773.75 3194.59 2982.86 2
"2747" 4.45 2776.78 3214.25 2991.18 2
"2748" 4.46 2784.76 3214.1 2999.5 2
"2749" 4.47 2795.46 3224.81 3007.84 2
"2750" 4.48 2809.83 3228.65 3016.18 2
"2751" 4.49 2809.13 3228.04 3024.54 2
"2752" 4.5 2818.02 3250.88 3032.9 2
"2753" 4.51 2826.76 3258.98 3041.28 2
"2754" 4.52 2838.36 3258.72 3049.66 2
"2755" 4.53 2839.44 3262.49 3058.06 2
"2756" 4.54 2853.87 3277.45 3066.46 2
"2757" 4.55 2869.47 3291.63 3074.87 2
"2758" 4.56 2874.54 3295.49 3083.3 2
"2759" 4.57 2886.72 3291.96 3091.73 2
"2760" 4.58 2889.74 3314.16 3100.17 2
"2761" 4.59 2893.33 3322.94 3108.63 2
"2762" 4.6 2910.45 3337.58 3117.09 2
"2763" 4.61 2920.15 3344.18 3125.56 2
"2764" 4.62 2927.4 3347.32 3134.04 2
"2765" 4.63 2936.84 3359.44 3142.53 2
"2766" 4.64 2935.26 3366.64 3151.03 2
"2767" 4.65 2937.05 3371.68 3159.55 2
"2768" 4.66 2954.56 3375.22 3168.07 2
"2769" 4.67 2963.51 3391.65 3176.6 2
"2770" 4.68 2970.42 3401.29 3185.14 2
"2771" 4.69 2982.85 3400.83 3193.69 2
"2772" 4.7 2978.77 3414.65 3202.25 2
"2773" 4.71 3000.49 3416.96 3210.81 2
"2774" 4.72 3002.25 3428.75 3219.39 2
"2775" 4.73 3015.1 3426.61 3227.98 2
"2776" 4.74 3018.57 3441.61 3236.58 2
"2777" 4.75 3036.94 3457.52 3245.19 2
"2778" 4.76 3045.81 3458.15 3253.8 2
"2779" 4.77 3049.8 3489.05 3262.43 2
"2780" 4.78 3055.29 3486.04 3271.07 2
"2781" 4.79 3058.92 3496.79 3279.71 2
"2782" 4.8 3079.78 3498.04 3288.37 2
"2783" 4.81 3076.3 3503.77 3297.04 2
"2784" 4.82 3099.02 3525.56 3305.71 2
"2785" 4.83 3108.61 3529.7 3314.4 2
"2786" 4.84 3108.4 3538.35 3323.09 2
"2787" 4.85 3124.78 3542.32 3331.79 2
"2788" 4.86 3130.04 3549.62 3340.51 2
"2789" 4.87 3124.77 3572.91 3349.23 2
"2790" 4.88 3143.6 3580.88 3357.96 2
"2791" 4.89 3160.76 3583.82 3366.71 2
"2792" 4.9 3159.46 3576.25 3375.46 2
"2793" 4.91 3169.48 3599.67 3384.22 2
"2794" 4.92 3185.39 3614.37 3392.99 2
"2795" 4.93 3188.46 3619.05 3401.77 2
"2796" 4.94 3206.13 3628.15 3410.56 2
"2797" 4.95 3209.81 3632.34 3419.36 2
"2798" 4.96 3212.25 3638.98 3428.17 2
"2799" 4.97 3228.61 3647.3 3436.99 2
"2800" 4.98 3234.33 3660.23 3445.82 2
"2801" 4.99 3234.69 3678.48 3454.66 2
"2802" 5 3236.82 3664.03 3463.51 2
"2803" 5.01 3259.74 3678.49 3472.37 2
"2804" 5.02 3275.89 3698.39 3481.23 2
"2805" 5.03 3272.87 3700.27 3490.11 2
"2806" 5.04 3275.24 3697.98 3499 2
"2807" 5.05 3288.17 3725.77 3507.89 2
"2808" 5.06 3303.08 3733.81 3516.8 2
"2809" 5.07 3307.91 3733.97 3525.71 2
"2810" 5.08 3314.44 3746.49 3534.64 2
"2811" 5.09 3330.25 3748.75 3543.57 2
"2812" 5.1 3341.04 3774.9 3552.51 2
"2813" 5.11 3340.17 3770.09 3561.47 2
"2814" 5.12 3362.62 3786.77 3570.43 2
"2815" 5.13 3362.7 3800.11 3579.4 2
