"h" "inf" "sup" "maxpost" "period"
"12938" 11.31 11231.94 12168.94 11614.25 7
"12939" 11.32 11231.74 12223.38 11631.84 7
"12940" 11.33 11242.89 12238.52 11649.46 7
"12941" 11.34 11264.25 12247.55 11667.08 7
"12942" 11.35 11282.49 12276.32 11684.72 7
"12943" 11.36 11288.75 12304.56 11702.38 7
"12944" 11.37 11313.54 12309.75 11720.05 7
"12945" 11.38 11344.26 12318.24 11737.73 7
"12946" 11.39 11358.19 12382.63 11755.43 7
"12947" 11.4 11349.76 12365.77 11773.14 7
"12948" 11.41 11389.3 12402.41 11790.87 7
"12949" 11.42 11400.62 12421.91 11808.61 7
"12950" 11.43 11396.74 12416.48 11826.36 7
"12951" 11.44 11451.95 12467.37 11844.13 7
"12952" 11.45 11460.48 12492.97 11861.92 7
"12953" 11.46 11437.69 12486.08 11879.72 7
"12954" 11.47 11501.72 12506.95 11897.53 7
"12955" 11.48 11501.47 12545.34 11915.36 7
"12956" 11.49 11528.74 12527.55 11933.2 7
"12957" 11.5 11556.77 12568.33 11951.05 7
"12958" 11.51 11583.42 12601.81 11968.93 7
"12959" 11.52 11585.52 12598.52 11986.81 7
"12960" 11.53 11586.52 12638.11 12004.71 7
"12961" 11.54 11592.84 12638.95 12022.62 7
"12962" 11.55 11631.45 12644.63 12040.55 7
"12963" 11.56 11651.6 12676.54 12058.49 7
"12964" 11.57 11655.82 12700.73 12076.45 7
"12965" 11.58 11669.76 12729.1 12094.42 7
"12966" 11.59 11703.47 12744.19 12112.4 7
"12967" 11.6 11707.71 12758.3 12130.4 7
"12968" 11.61 11725.32 12789.21 12148.41 7
"12969" 11.62 11746.86 12797.99 12166.44 7
"12970" 11.63 11766.95 12816.95 12184.48 7
"12971" 11.64 11790.99 12854.21 12202.54 7
"12972" 11.65 11802.92 12892.43 12220.6 7
"12973" 11.66 11813.4 12858.79 12238.69 7
"12974" 11.67 11825.71 12923.05 12256.79 7
"12975" 11.68 11848.38 12922.3 12274.9 7
"12976" 11.69 11860.8 12977.15 12293.03 7
"12977" 11.7 11900.52 12960.51 12311.17 7
"12978" 11.71 11900.23 12991.95 12329.32 7
"12979" 11.72 11880.51 13005.99 12347.49 7
"12980" 11.73 11959.36 13049.73 12365.67 7
"12981" 11.74 11954.75 13072.76 12383.87 7
"12982" 11.75 11978.09 13092.22 12402.08 7
"12983" 11.76 11978.82 13120.74 12420.31 7
"12984" 11.77 12008.97 13139.93 12438.55 7
"12985" 11.78 12023.61 13128.46 12456.8 7
"12986" 11.79 12050.99 13160.72 12475.07 7
"12987" 11.8 12064.91 13153.25 12493.35 7
"12988" 11.81 12063.96 13210.93 12511.65 7
"12989" 11.82 12107.85 13217.84 12529.96 7
"12990" 11.83 12106.69 13223.97 12548.28 7
"12991" 11.84 12132.59 13265.75 12566.62 7
"12992" 11.85 12139.2 13286.56 12584.97 7
"12993" 11.86 12179.2 13269.12 12603.34 7
"12994" 11.87 12199.33 13299.14 12621.72 7
"12995" 11.88 12220.93 13337.83 12640.11 7
"12996" 11.89 12231.28 13380.62 12658.52 7
"12997" 11.9 12245.44 13373.83 12676.94 7
"12998" 11.91 12262.69 13390.17 12695.38 7
"12999" 11.92 12249.74 13431.25 12713.83 7
"13000" 11.93 12297.93 13449.93 12732.29 7
"13001" 11.94 12340.62 13481.36 12750.77 7
"13002" 11.95 12342.79 13504.67 12769.27 7
"13003" 11.96 12369.53 13476.86 12787.77 7
"13004" 11.97 12358.24 13539.85 12806.29 7
"13005" 11.98 12374.91 13560.78 12824.83 7
"13006" 11.99 12390.09 13562.08 12843.38 7
"13007" 12 12394.33 13621.74 12861.94 7
"13008" 12.01 12441.44 13607.31 12880.52 7
"13009" 12.02 12436.86 13632.36 12899.11 7
"13010" 12.03 12465.2 13652.08 12917.71 7
"13011" 12.04 12495.23 13678.99 12936.33 7
"13012" 12.05 12501.68 13703.26 12954.96 7
"13013" 12.06 12507.97 13721.49 12973.61 7
"13014" 12.07 12517.88 13733.01 12992.27 7
"13015" 12.08 12555.87 13761.28 13010.94 7
"13016" 12.09 12575.99 13773.83 13029.63 7
"13017" 12.1 12601.71 13807.72 13048.33 7
"13018" 12.11 12598.24 13809.38 13067.05 7
"13019" 12.12 12635.01 13865.97 13085.78 7
"13020" 12.13 12664.43 13871.43 13104.52 7
"13021" 12.14 12657.63 13902.72 13123.28 7
"13022" 12.15 12688.46 13912.98 13142.05 7
"13023" 12.16 12705.82 13931.54 13160.84 7
"13024" 12.17 12715.43 13967.73 13179.64 7
"13025" 12.18 12747.59 13959.36 13198.45 7
"13026" 12.19 12747.36 14007.74 13217.28 7
"13027" 12.2 12760.66 14043.56 13236.12 7
"13028" 12.21 12783.83 14022.74 13254.97 7
"13029" 12.22 12829.49 14054.83 13273.84 7
"13030" 12.23 12820.86 14102.99 13292.73 7
"13031" 12.24 12834.99 14112.15 13311.62 7
"13032" 12.25 12859.74 14119.93 13330.53 7
"13033" 12.26 12879.56 14130.84 13349.46 7
"13034" 12.27 12882.28 14172.67 13368.39 7
"13035" 12.28 12931.44 14201.05 13387.35 7
"13036" 12.29 12909.69 14237.7 13406.31 7
"13037" 12.3 12963 14209.46 13425.29 7
"13038" 12.31 12973.11 14235.5 13444.28 7
"13039" 12.32 12973.67 14287.27 13463.29 7
"13040" 12.33 13012.51 14283.42 13482.31 7
"13041" 12.34 13035.08 14302.01 13501.35 7
"13042" 12.35 13043.07 14317.43 13520.39 7
"13043" 12.36 13036.46 14351.9 13539.46 7
"13044" 12.37 13092.01 14373.07 13558.53 7
"13045" 12.38 13084.12 14410.44 13577.62 7
"13046" 12.39 13087.25 14441.02 13596.73 7
"13047" 12.4 13131.94 14422.17 13615.84 7
"13048" 12.41 13141.09 14452.93 13634.97 7
"13049" 12.42 13155.73 14501.55 13654.12 7
"13050" 12.43 13194.57 14498.74 13673.28 7
"13051" 12.44 13215.18 14534.55 13692.45 7
"13052" 12.45 13217.43 14543.84 13711.63 7
"13053" 12.46 13243.58 14595.3 13730.83 7
"13054" 12.47 13246.08 14601.25 13750.05 7
"13055" 12.48 13301.49 14608.33 13769.27 7
"13056" 12.49 13318.95 14651.91 13788.51 7
"13057" 12.5 13305.77 14685.89 13807.77 7
"13058" 12.51 13341.37 14681.97 13827.04 7
"13059" 12.52 13347.55 14727.26 13846.32 7
"13060" 12.53 13373 14713.53 13865.61 7
"13061" 12.54 13383.72 14782.95 13884.92 7
"13062" 12.55 13408 14759.47 13904.25 7
"13063" 12.56 13415.87 14795.13 13923.58 7
"13064" 12.57 13435.6 14858.38 13942.93 7
"13065" 12.58 13468.05 14836.98 13962.3 7
"13066" 12.59 13457.05 14900.49 13981.67 7
"13067" 12.6 13486.03 14887.39 14001.06 7
"13068" 12.61 13508.99 14915.86 14020.47 7
"13069" 12.62 13525.84 14947.1 14039.89 7
"13070" 12.63 13525.6 14965.59 14059.32 7
"13071" 12.64 13591.01 14976.66 14078.76 7
"13072" 12.65 13571.39 14985.39 14098.22 7
"13073" 12.66 13618.36 15025.17 14117.7 7
"13074" 12.67 13612.26 15054.74 14137.18 7
"13075" 12.68 13641.5 15063.09 14156.68 7
"13076" 12.69 13665.36 15117.54 14176.2 7
"13077" 12.7 13669.41 15117.59 14195.72 7
"13078" 12.71 13695.7 15146.86 14215.26 7
"13079" 12.72 13710.44 15155.01 14234.82 7
"13080" 12.73 13730.6 15161.8 14254.39 7
"13081" 12.74 13741.49 15212.83 14273.97 7
"13082" 12.75 13777.25 15210.23 14293.56 7
"13083" 12.76 13801.8 15269.78 14313.17 7
"13084" 12.77 13790.83 15288.76 14332.79 7
"13085" 12.78 13843.13 15295.22 14352.43 7
"13086" 12.79 13873.66 15312.79 14372.08 7
"13087" 12.8 13863.7 15324.13 14391.74 7
"13088" 12.81 13877.68 15363.38 14411.42 7
"13089" 12.82 13889.95 15378.94 14431.11 7
"13090" 12.83 13918.89 15436.37 14450.81 7
"13091" 12.84 13949.83 15414.33 14470.53 7
"13092" 12.85 13941.66 15483.08 14490.26 7
"13093" 12.86 13990.34 15485.17 14510 7
"13094" 12.87 13993.71 15515.12 14529.76 7
"13095" 12.88 14016.94 15507.94 14549.53 7
"13096" 12.89 14030.61 15543.94 14569.31 7
"13097" 12.9 14067.54 15572.22 14589.11 7
"13098" 12.91 14062.23 15616 14608.92 7
"13099" 12.92 14082.66 15640.31 14628.75 7
"13100" 12.93 14091.22 15614.17 14648.59 7
"13101" 12.94 14143.52 15679.55 14668.44 7
"13102" 12.95 14137.11 15693.13 14688.3 7
"13103" 12.96 14166.45 15711.03 14708.18 7
"13104" 12.97 14200.39 15717.93 14728.08 7
"13105" 12.98 14212.51 15745.13 14747.98 7
"13106" 12.99 14197.22 15731.65 14767.9 7
"13107" 13 14220.5 15796.6 14787.83 7
"13108" 13.01 14247.56 15806.9 14807.78 7
"13109" 13.02 14279.57 15867.68 14827.74 7
"13110" 13.03 14318.86 15905.49 14847.71 7
"13111" 13.04 14325.51 15898.83 14867.7 7
"13112" 13.05 14351.39 15934.18 14887.7 7
"13113" 13.06 14342.4 15938.88 14907.71 7
"13114" 13.07 14335.24 15982.21 14927.74 7
"13115" 13.08 14392.06 15956.71 14947.78 7
"13116" 13.09 14414.45 16004.36 14967.83 7
"13117" 13.1 14419.3 16040.42 14987.9 7
"13118" 13.11 14450.54 16060.52 15007.98 7
"13119" 13.12 14474.92 16073.24 15028.07 7
"13120" 13.13 14485.7 16115.33 15048.18 7
"13121" 13.14 14490.88 16092.59 15068.3 7
"13122" 13.15 14523.18 16142.9 15088.43 7
"13123" 13.16 14568.28 16166.01 15108.58 7
"13124" 13.17 14560.15 16201.26 15128.74 7
"13125" 13.18 14569.92 16230.72 15148.91 7
"13126" 13.19 14590.98 16215.22 15169.1 7
"13127" 13.2 14628.89 16253.2 15189.3 7
"13128" 13.21 14600.75 16274.48 15209.52 7
"13129" 13.22 14631.28 16353 15229.74 7
"13130" 13.23 14656.93 16369.77 15249.98 7
"13131" 13.24 14673.5 16386.77 15270.24 7
"13132" 13.25 14712.33 16392.45 15290.5 7
"13133" 13.26 14746.27 16412.3 15310.78 7
"13134" 13.27 14738.05 16460.32 15331.08 7
"13135" 13.28 14742.48 16459.68 15351.39 7
"13136" 13.29 14797.75 16463.07 15371.71 7
"13137" 13.3 14843.65 16503.65 15392.04 7
"13138" 13.31 14836.88 16537.26 15412.39 7
"13139" 13.32 14839.18 16530.89 15432.75 7
"13140" 13.33 14860.86 16546.78 15453.12 7
"13141" 13.34 14904.78 16592.9 15473.51 7
"13142" 13.35 14879.18 16599.71 15493.91 7
"13143" 13.36 14903.15 16602.98 15514.32 7
"13144" 13.37 14950.03 16674.98 15534.75 7
"13145" 13.38 14963.56 16673.3 15555.19 7
"13146" 13.39 14986.39 16725.13 15575.64 7
"13147" 13.4 14976.47 16735.26 15596.11 7
"13148" 13.41 15008.51 16795.17 15616.59 7
"13149" 13.42 15037.33 16787.73 15637.08 7
"13150" 13.43 15032.66 16803.72 15657.59 7
"13151" 13.44 15101.5 16845.4 15678.11 7
"13152" 13.45 15083.17 16873.45 15698.64 7
"13153" 13.46 15119.95 16895.17 15719.19 7
"13154" 13.47 15132.63 16918.06 15739.75 7
"13155" 13.48 15134.33 16944.04 15760.32 7
"13156" 13.49 15163.83 16949.2 15780.9 7
"13157" 13.5 15196.61 17005.6 15801.5 7
"13158" 13.51 15211.22 17014.94 15822.12 7
"13159" 13.52 15235.83 17046.33 15842.74 7
"13160" 13.53 15253.41 17065.25 15863.38 7
"13161" 13.54 15237.33 17083.71 15884.03 7
"13162" 13.55 15295.23 17096.25 15904.7 7
"13163" 13.56 15279.07 17130.1 15925.38 7
"13164" 13.57 15338.44 17141.41 15946.07 7
"13165" 13.58 15350.99 17142.11 15966.77 7
"13166" 13.59 15356.62 17180.28 15987.49 7
"13167" 13.6 15381.29 17247.65 16008.22 7
"13168" 13.61 15408.14 17270.19 16028.96 7
"13169" 13.62 15426.17 17263.81 16049.72 7
"13170" 13.63 15462.01 17312.33 16070.49 7
"13171" 13.64 15444.71 17317.52 16091.28 7
"13172" 13.65 15444.09 17352.32 16112.07 7
"13173" 13.66 15477.28 17416.21 16132.88 7
"13174" 13.67 15510.9 17395.5 16153.71 7
"13175" 13.68 15530.55 17421.06 16174.54 7
"13176" 13.69 15552.45 17446.72 16195.39 7
"13177" 13.7 15553.37 17487.37 16216.25 7
"13178" 13.71 15612.78 17479.52 16237.13 7
"13179" 13.72 15612.44 17525.91 16258.02 7
"13180" 13.73 15639.51 17535.73 16278.92 7
"13181" 13.74 15682.23 17560.34 16299.84 7
"13182" 13.75 15668.49 17608.31 16320.76 7
"13183" 13.76 15692.15 17643.59 16341.7 7
"13184" 13.77 15737.2 17635.92 16362.66 7
"13185" 13.78 15721.95 17652.62 16383.63 7
"13186" 13.79 15751.55 17719.34 16404.61 7
"13187" 13.8 15759.55 17749.2 16425.6 7
"13188" 13.81 15788.11 17716.38 16446.61 7
"13189" 13.82 15827.15 17794.14 16467.63 7
"13190" 13.83 15834.17 17779.18 16488.66 7
"13191" 13.84 15842.19 17863.4 16509.71 7
"13192" 13.85 15867.21 17832.74 16530.77 7
"13193" 13.86 15902.39 17877.49 16551.84 7
"13194" 13.87 15869.62 17864 16572.92 7
"13195" 13.88 15906.68 17905.95 16594.02 7
"13196" 13.89 15926.56 17938.94 16615.13 7
"13197" 13.9 15936.16 17986.61 16636.26 7
"13198" 13.91 16009.85 18004.29 16657.39 7
"13199" 13.92 16009.27 18043.88 16678.54 7
"13200" 13.93 16017.57 18024.05 16699.71 7
"13201" 13.94 16046.03 18105.86 16720.88 7
"13202" 13.95 16040.19 18095.48 16742.07 7
"13203" 13.96 16114.83 18100.19 16763.28 7
"13204" 13.97 16096.35 18177.26 16784.49 7
"13205" 13.98 16133.36 18140.41 16805.72 7
"13206" 13.99 16142.05 18209.59 16826.96 7
"13207" 14 16149.16 18214.37 16848.22 7
"13208" 14.01 16172.2 18236.48 16869.48 7
"13209" 14.02 16209.29 18245.56 16890.77 7
"13210" 14.03 16207.38 18280.89 16912.06 7
"13211" 14.04 16230.06 18309.87 16933.37 7
"13212" 14.05 16287.01 18356.11 16954.69 7
"13213" 14.06 16286.06 18371.55 16976.02 7
"13214" 14.07 16292.55 18435.83 16997.36 7
"13215" 14.08 16332.18 18460.93 17018.72 7
"13216" 14.09 16343.84 18419.16 17040.09 7
"13217" 14.1 16368.72 18470.8 17061.48 7
"13218" 14.11 16383.52 18530.49 17082.88 7
"13219" 14.12 16402.68 18504.43 17104.29 7
"13220" 14.13 16436.28 18534.03 17125.71 7
"13221" 14.14 16434.66 18601.73 17147.15 7
"13222" 14.15 16476.18 18619.04 17168.6 7
"13223" 14.16 16496.35 18630.48 17190.06 7
"13224" 14.17 16498.64 18656.3 17211.53 7
"13225" 14.18 16498.38 18705.17 17233.02 7
"13226" 14.19 16579.53 18723.01 17254.52 7
"13227" 14.2 16569.31 18719.06 17276.04 7
"13228" 14.21 16569.42 18764.27 17297.56 7
"13229" 14.22 16629.75 18737.03 17319.11 7
"13230" 14.23 16621.19 18754.44 17340.66 7
"13231" 14.24 16650.31 18819.19 17362.22 7
"13232" 14.25 16656.18 18839.61 17383.8 7
"13233" 14.26 16636.55 18847.43 17405.39 7
"13234" 14.27 16681.38 18927.72 17427 7
"13235" 14.28 16725.8 18945.6 17448.62 7
"13236" 14.29 16717.56 18925.47 17470.25 7
"13237" 14.3 16783.95 18943.58 17491.89 7
"13238" 14.31 16777.72 19003.51 17513.55 7
"13239" 14.32 16789.86 19029.34 17535.22 7
"13240" 14.33 16841.47 19071.9 17556.9 7
"13241" 14.34 16838.74 19078.81 17578.59 7
"13242" 14.35 16846.45 19122.74 17600.3 7
"13243" 14.36 16876.74 19161.06 17622.02 7
"13244" 14.37 16904.9 19189.46 17643.75 7
"13245" 14.38 16946.82 19249.23 17665.5 7
"13246" 14.39 16919.2 19233.07 17687.26 7
"13247" 14.4 16936.49 19322.38 17709.03 7
"13248" 14.41 16960.6 19260.24 17730.82 7
"13249" 14.42 17000.73 19254.1 17752.62 7
"13250" 14.43 17049.43 19375.1 17774.43 7
"13251" 14.44 17061.44 19333.5 17796.25 7
"13252" 14.45 17035.85 19385.39 17818.09 7
"13253" 14.46 17086.05 19413.39 17839.94 7
"13254" 14.47 17131.81 19427.26 17861.8 7
"13255" 14.48 17133.66 19467.97 17883.67 7
"13256" 14.49 17165.8 19454.22 17905.56 7
"13257" 14.5 17164.6 19475.89 17927.46 7
"13258" 14.51 17165.04 19513.32 17949.37 7
"13259" 14.52 17206.67 19541.44 17971.3 7
"13260" 14.53 17199.37 19566.79 17993.24 7
"13261" 14.54 17246.78 19623.18 18015.19 7
"13262" 14.55 17296.23 19626.39 18037.16 7
"13263" 14.56 17277.6 19649.92 18059.13 7
"13264" 14.57 17326.88 19702.07 18081.12 7
"13265" 14.58 17309.37 19704.81 18103.13 7
"13266" 14.59 17388.39 19703.22 18125.14 7
"13267" 14.6 17387.55 19760.25 18147.17 7
"13268" 14.61 17428.5 19798.63 18169.21 7
"13269" 14.62 17412.17 19815.86 18191.27 7
"13270" 14.63 17446.99 19832.23 18213.33 7
"13271" 14.64 17438.12 19886.89 18235.41 7
"13272" 14.65 17447.35 19893.8 18257.51 7
"13273" 14.66 17505.66 19909.71 18279.61 7
"13274" 14.67 17502.6 19913.18 18301.73 7
"13275" 14.68 17527.11 20002.26 18323.86 7
"13276" 14.69 17541.54 20009.17 18346 7
"13277" 14.7 17564.14 20008.67 18368.16 7
"13278" 14.71 17584.97 20074.63 18390.33 7
"13279" 14.72 17622.69 20096.16 18412.51 7
"13280" 14.73 17670.76 20066.19 18434.71 7
"13281" 14.74 17653.18 20126.72 18456.91 7
"13282" 14.75 17646.15 20178.39 18479.13 7
"13283" 14.76 17675.58 20203.41 18501.37 7
"13284" 14.77 17728.8 20192.3 18523.61 7
"13285" 14.78 17725.06 20265.32 18545.87 7
"13286" 14.79 17734.02 20245.37 18568.14 7
"13287" 14.8 17813.77 20324.61 18590.43 7
"13288" 14.81 17823.99 20321.58 18612.72 7
"13289" 14.82 17801.68 20314.65 18635.03 7
"13290" 14.83 17841.83 20338.66 18657.35 7
"13291" 14.84 17869.38 20409.31 18679.69 7
"13292" 14.85 17858.69 20404.19 18702.03 7
"13293" 14.86 17888.44 20458.85 18724.39 7
"13294" 14.87 17928.25 20446.88 18746.77 7
"13295" 14.88 17945.32 20536.41 18769.15 7
"13296" 14.89 17957.98 20487.61 18791.55 7
"13297" 14.9 17998.6 20545.81 18813.96 7
"13298" 14.91 18046.79 20562.54 18836.39 7
"13299" 14.92 17997.21 20599.56 18858.82 7
"13300" 14.93 18080.48 20622.96 18881.27 7
"13301" 14.94 18087.04 20661.96 18903.73 7
"13302" 14.95 18098.06 20691.16 18926.21 7
"13303" 14.96 18102.16 20691.33 18948.69 7
"13304" 14.97 18151.83 20751.8 18971.19 7
"13305" 14.98 18150.41 20763.33 18993.7 7
"13306" 14.99 18177.36 20807.77 19016.23 7
"13307" 15 18222.7 20825 19038.77 7
"13308" -4 0 422.13 129.96 8
"13309" -3.99 0 418.75 130.65 8
"13310" -3.98 0 426.5 131.35 8
"13311" -3.97 0 411.53 132.04 8
"13312" -3.96 0 418.95 132.74 8
"13313" -3.95 0 409.13 133.44 8
"13314" -3.94 0 425.52 134.14 8
"13315" -3.93 0 431.12 134.85 8
"13316" -3.92 0 415.6 135.55 8
"13317" -3.91 0 429.54 136.26 8
"13318" -3.9 0 419.93 136.97 8
"13319" -3.89 0 427.61 137.67 8
"13320" -3.88 0 437.83 138.39 8
"13321" -3.87 0 440.08 139.1 8
"13322" -3.86 0 447.8 139.81 8
"13323" -3.85 0 429.03 140.53 8
"13324" -3.84 0 444.2 141.24 8
"13325" -3.83 0 450.39 141.96 8
"13326" -3.82 0 436.75 142.68 8
"13327" -3.81 0 428.85 143.4 8
"13328" -3.8 0 436.69 144.12 8
"13329" -3.79 0 440.57 144.85 8
"13330" -3.78 0 450.09 145.57 8
"13331" -3.77 0 439.49 146.3 8
"13332" -3.76 0 429.92 147.02 8
"13333" -3.75 0 443.36 147.75 8
"13334" -3.74 0 438.91 148.49 8
"13335" -3.73 0 439.14 149.22 8
"13336" -3.72 0 438.71 149.95 8
"13337" -3.71 0 455.98 150.69 8
"13338" -3.7 0 455.52 151.42 8
"13339" -3.69 0 441 152.16 8
"13340" -3.68 0 448.79 152.9 8
"13341" -3.67 0 461.39 153.64 8
"13342" -3.66 0 455.21 154.38 8
"13343" -3.65 0 459.11 155.13 8
"13344" -3.64 0 450.66 155.87 8
"13345" -3.63 0 452.96 156.62 8
"13346" -3.62 0 458.57 157.37 8
"13347" -3.61 0 451.25 158.12 8
"13348" -3.6 0 461.68 158.87 8
"13349" -3.59 0 438.29 159.62 8
"13350" -3.58 0 470.66 160.38 8
"13351" -3.57 0 454.68 161.13 8
"13352" -3.56 0 451.73 161.89 8
"13353" -3.55 0 456.53 162.65 8
"13354" -3.54 0 446.38 163.4 8
"13355" -3.53 0 451.27 164.17 8
"13356" -3.52 0 448.81 164.93 8
"13357" -3.51 0 463.49 165.69 8
"13358" -3.5 0 457.67 166.46 8
"13359" -3.49 0 470.08 167.22 8
"13360" -3.48 0 459.69 167.99 8
"13361" -3.47 0 471.13 168.76 8
"13362" -3.46 0 478.04 169.53 8
"13363" -3.45 0 465.67 170.3 8
"13364" -3.44 0 461.79 171.08 8
"13365" -3.43 0 462.19 171.85 8
"13366" -3.42 0 470.87 172.63 8
"13367" -3.41 0 462.26 173.41 8
"13368" -3.4 0 464.64 174.19 8
"13369" -3.39 0 463.2 174.97 8
"13370" -3.38 0 485.26 175.75 8
"13371" -3.37 0 471.61 176.53 8
"13372" -3.36 0 467.75 177.32 8
"13373" -3.35 0 475.35 178.11 8
"13374" -3.34 0 471.84 178.89 8
"13375" -3.33 0 462.34 179.68 8
"13376" -3.32 0 492.39 180.47 8
"13377" -3.31 0 470.78 181.26 8
"13378" -3.3 0 489.44 182.06 8
"13379" -3.29 0 489.25 182.85 8
"13380" -3.28 0 491.76 183.65 8
"13381" -3.27 0 482.48 184.45 8
"13382" -3.26 0 475.79 185.25 8
"13383" -3.25 0 475.69 186.05 8
"13384" -3.24 0 491.07 186.85 8
"13385" -3.23 0 480.19 187.65 8
"13386" -3.22 0 488.5 188.45 8
"13387" -3.21 0 483.7 189.26 8
"13388" -3.2 0 496.73 190.07 8
"13389" -3.19 0 480.25 190.88 8
"13390" -3.18 0 489.79 191.69 8
"13391" -3.17 0 494.85 192.5 8
"13392" -3.16 0 492.2 193.31 8
"13393" -3.15 0 490.49 194.12 8
"13394" -3.14 0 497.46 194.94 8
"13395" -3.13 0 502.79 195.76 8
"13396" -3.12 0 479.94 196.57 8
"13397" -3.11 0 481.81 197.39 8
"13398" -3.1 0 495.34 198.22 8
"13399" -3.09 0 492.81 199.04 8
"13400" -3.08 0 494.1 199.86 8
"13401" -3.07 0 494.79 200.69 8
"13402" -3.06 0 495.94 201.51 8
"13403" -3.05 0 507.81 202.34 8
"13404" -3.04 0 499.33 203.17 8
"13405" -3.03 0 507.02 204 8
"13406" -3.02 0 497.65 204.83 8
"13407" -3.01 0 507.56 205.67 8
"13408" -3 0 498.76 206.5 8
"13409" -2.99 0 517.44 207.34 8
"13410" -2.98 0 514.07 208.17 8
"13411" -2.97 0 508.44 209.01 8
"13412" -2.96 0 507.1 209.85 8
"13413" -2.95 0 516.74 210.69 8
"13414" -2.94 0 505.62 211.54 8
"13415" -2.93 0 507.38 212.38 8
"13416" -2.92 0 516.46 213.23 8
"13417" -2.91 0 512.51 214.07 8
"13418" -2.9 0 515.08 214.92 8
"13419" -2.89 0 506.62 215.77 8
"13420" -2.88 0 524.61 216.62 8
"13421" -2.87 0 515.3 217.47 8
"13422" -2.86 0 507.78 218.33 8
"13423" -2.85 0 515.53 219.18 8
"13424" -2.84 0 516.75 220.04 8
"13425" -2.83 0 513.34 220.89 8
"13426" -2.82 0 514.26 221.75 8
"13427" -2.81 0 516.8 222.61 8
"13428" -2.8 0 515.87 223.47 8
"13429" -2.79 0 516.96 224.34 8
"13430" -2.78 0 529.7 225.2 8
"13431" -2.77 0 538.86 226.07 8
"13432" -2.76 0 522.33 226.93 8
"13433" -2.75 0 526.98 227.8 8
"13434" -2.74 0 537.04 228.67 8
"13435" -2.73 0 545.16 229.54 8
"13436" -2.72 0 538.93 230.41 8
"13437" -2.71 0 530.46 231.29 8
"13438" -2.7 0 522.98 232.16 8
"13439" -2.69 0 519.73 233.04 8
"13440" -2.68 0 549.68 233.92 8
"13441" -2.67 0 540.62 234.8 8
"13442" -2.66 0 529.1 235.68 8
"13443" -2.65 0 533.62 236.56 8
"13444" -2.64 0 553.04 237.44 8
"13445" -2.63 0 554.57 238.32 8
"13446" -2.62 0 544.58 239.21 8
"13447" -2.61 0 552.9 240.1 8
"13448" -2.6 0 547.33 240.98 8
"13449" -2.59 0 542.44 241.87 8
"13450" -2.58 0 555.04 242.76 8
"13451" -2.57 0 549.56 243.66 8
"13452" -2.56 0 539.34 244.55 8
"13453" -2.55 0 545.16 245.44 8
"13454" -2.54 0 537.53 246.34 8
"13455" -2.53 0 541.31 247.24 8
"13456" -2.52 0 539.98 248.14 8
"13457" -2.51 0 547.72 249.04 8
"13458" -2.5 0 554.53 249.94 8
"13459" -2.49 0 545.22 250.84 8
"13460" -2.48 0 547 251.74 8
"13461" -2.47 0 547.7 252.65 8
"13462" -2.46 0 562.09 253.55 8
"13463" -2.45 0 565.14 254.46 8
"13464" -2.44 0 546.51 255.37 8
"13465" -2.43 0 570.18 256.28 8
"13466" -2.42 0 562.22 257.19 8
"13467" -2.41 0 565.86 258.11 8
"13468" -2.4 0 556.93 259.02 8
"13469" -2.39 0 564.19 259.94 8
"13470" -2.38 0 579.51 260.85 8
"13471" -2.37 0 558.2 261.77 8
"13472" -2.36 0 568.52 262.69 8
"13473" -2.35 0 559.06 263.61 8
"13474" -2.34 0 563.76 264.53 8
"13475" -2.33 0 565.51 265.46 8
"13476" -2.32 0 571.1 266.38 8
"13477" -2.31 0 583.2 267.31 8
"13478" -2.3 0 570.96 268.23 8
"13479" -2.29 0 574.99 269.16 8
"13480" -2.28 0 574.26 270.09 8
"13481" -2.27 0 579.79 271.02 8
"13482" -2.26 0 587.45 271.95 8
"13483" -2.25 0 571.94 272.89 8
"13484" -2.24 0 562.2 273.82 8
"13485" -2.23 0 565.22 274.76 8
"13486" -2.22 0 593.98 275.7 8
"13487" -2.21 0 593.38 276.63 8
"13488" -2.2 0 600.03 277.57 8
"13489" -2.19 0 596.88 278.52 8
"13490" -2.18 0 583.1 279.46 8
"13491" -2.17 0 591.38 280.4 8
"13492" -2.16 0 595.4 281.35 8
"13493" -2.15 0 593.96 282.29 8
"13494" -2.14 0 595.87 283.24 8
"13495" -2.13 0 600.1 284.19 8
"13496" -2.12 0 609.13 285.14 8
"13497" -2.11 0 605.01 286.09 8
"13498" -2.1 0 604.14 287.04 8
"13499" -2.09 0 604.37 288 8
"13500" -2.08 0 602.9 288.95 8
"13501" -2.07 0 607.99 289.91 8
"13502" -2.06 0 587.05 290.87 8
"13503" -2.05 0 598.28 291.83 8
"13504" -2.04 0 582.76 292.79 8
"13505" -2.03 0 612.72 293.75 8
"13506" -2.02 0 607.54 294.71 8
"13507" -2.01 0 595.25 295.68 8
"13508" -2 0 610.4 296.64 8
"13509" -1.99 0 597.99 297.61 8
"13510" -1.98 0 618.49 298.58 8
"13511" -1.97 0 608.16 299.55 8
"13512" -1.96 0 595.28 300.52 8
"13513" -1.95 0 611.83 301.49 8
"13514" -1.94 0 598.72 302.46 8
"13515" -1.93 0 616.43 303.44 8
"13516" -1.92 0 609.29 304.41 8
