X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.502000E+01   0.502000E+01   0.363000E+04   0.363000E+04   0.360981E+04   0.201892E+02   0.163110E+00
   0.201000E+01   0.201000E+01   0.139400E+04   0.139400E+04   0.130888E+04   0.851203E+02   0.991020E+00
   0.203000E+01   0.203000E+01   0.141400E+04   0.141400E+04   0.132124E+04   0.927595E+02   0.107705E+01
   0.157000E+01   0.157000E+01   0.109000E+04   0.109000E+04   0.104808E+04   0.419187E+02   0.508154E+00
   0.348000E+01   0.348000E+01   0.219800E+04   0.219800E+04   0.232665E+04  -0.128646E+03  -0.131419E+01
   0.336000E+01   0.336000E+01   0.208200E+04   0.208200E+04   0.223562E+04  -0.153622E+03  -0.159852E+01
   0.391000E+01   0.391000E+01   0.280900E+04   0.280900E+04   0.266376E+04   0.145241E+03   0.134681E+01
   0.433000E+01   0.433000E+01   0.320500E+04   0.320500E+04   0.300914E+04   0.195864E+03   0.170103E+01
   0.437000E+01   0.437000E+01   0.322100E+04   0.322100E+04   0.304284E+04   0.178159E+03   0.154274E+01
   0.677000E+01   0.677000E+01   0.545100E+04   0.545100E+04   0.530777E+04   0.143233E+03   0.881912E+00
   0.832000E+01   0.832000E+01   0.712400E+04   0.712400E+04   0.700599E+04   0.118014E+03   0.587993E+00
   0.498000E+01   0.498000E+01   0.347700E+04   0.347700E+04   0.357389E+04  -0.968872E+02  -0.801127E+00
   0.207000E+01   0.207000E+01   0.147700E+04   0.147700E+04   0.134609E+04   0.130908E+03   0.150751E+01
   0.735000E+01   0.735000E+01   0.577200E+04   0.577200E+04   0.592268E+04  -0.150677E+03  -0.886343E+00
   0.740000E+01   0.740000E+01   0.585400E+04   0.585400E+04   0.597685E+04  -0.122853E+03  -0.715046E+00
   0.747000E+01   0.747000E+01   0.586500E+04   0.586500E+04   0.605301E+04  -0.188008E+03  -0.109216E+01
   0.160000E+01   0.160000E+01   0.109800E+04   0.109800E+04   0.106517E+04   0.328266E+02   0.397425E+00
   0.144000E+01   0.144000E+01   0.108800E+04   0.108800E+04   0.975212E+03   0.112788E+03   0.137035E+01
   0.137000E+01   0.137000E+01   0.954000E+03   0.954000E+03   0.936789E+03   0.172113E+02   0.212040E+00
   0.990000E+00   0.990000E+00   0.785000E+03   0.785000E+03   0.738444E+03   0.465558E+02   0.585188E+00
   0.440000E+01   0.440000E+01   0.318200E+04   0.318200E+04   0.306821E+04   0.113789E+03   0.990768E+00
   0.440000E+01   0.440000E+01   0.316400E+04   0.316400E+04   0.306821E+04   0.957893E+02   0.836308E+00
   0.272000E+01   0.272000E+01   0.175800E+04   0.175800E+04   0.177346E+04  -0.154585E+02  -0.169931E+00
   0.270000E+01   0.270000E+01   0.176600E+04   0.176600E+04   0.175966E+04   0.633653E+01   0.696041E-01
   0.682000E+01   0.682000E+01   0.545700E+04   0.545700E+04   0.535979E+04   0.972148E+02   0.597849E+00
   0.681000E+01   0.681000E+01   0.535300E+04   0.535300E+04   0.534937E+04   0.363360E+01   0.226508E-01
   0.750000E+01   0.750000E+01   0.626900E+04   0.626900E+04   0.608576E+04   0.183244E+03   0.101316E+01
   0.752000E+01   0.752000E+01   0.620100E+04   0.620100E+04   0.610762E+04   0.933762E+02   0.520432E+00
   0.860000E+01   0.860000E+01   0.743500E+04   0.743500E+04   0.733113E+04   0.103865E+03   0.499363E+00
   0.859000E+01   0.859000E+01   0.735300E+04   0.735300E+04   0.731943E+04   0.335720E+02   0.162850E+00
   0.955000E+01   0.955000E+01   0.853700E+04   0.853700E+04   0.861154E+04  -0.745441E+02  -0.318257E+00
   0.955000E+01   0.955000E+01   0.839900E+04   0.839900E+04   0.861154E+04  -0.212544E+03  -0.919760E+00
   0.976000E+01   0.976000E+01   0.863700E+04   0.863700E+04   0.894040E+04  -0.303399E+03  -0.128104E+01
